Case,Activity,Timestamp,Resource,label
2124,review request received,2024-01-30 19:02:19.450,,
2124,Check for completeness,2024-01-30 19:02:29.450,Clerk-000003,
2124,Perform checks,2024-01-30 19:10:51.839,Clerk-000002,
2124,Make decision,2024-01-30 19:18:02.675,Manager-000002,
2124,notify reject,2024-01-30 20:24:35.283,Manager-000004,
2124,review request received,2024-01-30 20:44:55.235,,
2124,Check for completeness,2024-01-30 20:45:05.235,Clerk-000001,
2124,Request info,2024-01-30 20:50:50.408,Manager-000003,
2124,info received,2024-01-30 21:03:23.914,,
2124,Check for completeness,2024-01-30 21:03:33.914,Clerk-000005,
2124,Request info,2024-01-30 21:05:30.875,Manager-000006,
2124,info received,2024-01-30 21:08:35.445,,
2124,Check for completeness,2024-01-30 21:08:45.445,Clerk-000003,
2124,Request info,2024-01-30 21:10:41.279,Manager-000001,
2124,info received,2024-01-30 21:24:13.887,,
2124,Check for completeness,2024-01-30 21:24:23.887,Clerk-000002,
2124,Perform checks,2024-01-30 21:41:55.376,Clerk-000001,
2124,Make decision,2024-01-30 21:47:11.165,Manager-000002,
2124,Notify accept,2024-01-30 21:58:59.106,Manager-000004,
2124,Deliver card,2024-01-30 22:11:40.700,Manager-000003,
2124,EVENT 13 END,2024-01-30 22:14:58.086,,
2125,Check for completeness,2024-01-30 20:51:12.858,Clerk-000006,
2125,New online application received,2024-01-30 20:51:12.858,,
2125,Perform checks,2024-01-30 21:01:33.932,Clerk-000004,
2125,Make decision,2024-01-30 21:44:36.419,Manager-000005,
2125,notify reject,2024-01-30 22:26:22.321,Manager-000006,
2125,review request received,2024-01-30 22:32:44.452,,
2125,Check for completeness,2024-01-30 22:32:54.452,Clerk-000006,
2125,Perform checks,2024-01-30 22:39:10.238,Clerk-000005,
2125,Make decision,2024-01-30 22:49:48.610,Manager-000001,
2125,notify reject,2024-01-30 22:58:57.222,Manager-000002,
2125,review request received,2024-01-30 23:09:42.338,,
2125,Check for completeness,2024-01-30 23:09:52.338,Clerk-000003,
2125,Request info,2024-01-30 23:15:04.582,Manager-000004,
2125,info received,2024-01-30 23:53:24.829,,
2125,Check for completeness,2024-01-30 23:53:34.829,Clerk-000005,
2125,Perform checks,2024-01-30 23:54:20.108,Clerk-000003,
2125,Make decision,2024-01-31 00:18:44.920,Manager-000003,
2125,Notify accept,2024-01-31 00:21:45.201,Manager-000005,
2125,Deliver card,2024-01-31 00:23:56.806,Manager-000004,
2125,EVENT 13 END,2024-01-31 00:39:40.056,,
2126,Check for completeness,2024-01-30 23:11:18.285,Clerk-000002,
2126,New online application received,2024-01-30 23:11:18.285,,
2126,Request info,2024-01-30 23:22:05.568,Manager-000003,
2126,info received,2024-01-30 23:22:28.188,,
2126,Check for completeness,2024-01-30 23:22:38.188,Clerk-000004,
2126,Request info,2024-01-30 23:27:29.903,Manager-000005,
2126,info received,2024-01-30 23:31:48.430,,
2126,Check for completeness,2024-01-30 23:31:58.430,Clerk-000001,
2126,Perform checks,2024-01-30 23:32:27.308,Clerk-000006,
2126,Make decision,2024-01-30 23:57:26.222,Manager-000006,
2126,Notify accept,2024-01-30 23:58:44.438,Manager-000001,
2126,Deliver card,2024-01-31 00:01:40.066,Manager-000002,
2126,EVENT 13 END,2024-01-31 00:02:55.807,,
2127,Check for completeness,2024-01-31 01:08:29.433,Clerk-000002,
2127,New online application received,2024-01-31 01:08:29.433,,
2127,Request info,2024-01-31 01:09:07.664,Manager-000006,
2127,info received,2024-01-31 01:40:39.377,,
2127,Check for completeness,2024-01-31 01:40:49.377,Clerk-000005,
2127,Perform checks,2024-01-31 01:42:31.453,Clerk-000006,
2127,Make decision,2024-01-31 01:46:22.523,Manager-000002,
2127,Notify accept,2024-01-31 01:47:18.356,Manager-000003,
2127,Deliver card,2024-01-31 01:50:28.411,Manager-000004,
2127,EVENT 13 END,2024-01-31 01:53:19.362,,
2128,Check for completeness,2024-01-31 01:09:07.966,Clerk-000004,
2128,New online application received,2024-01-31 01:09:07.966,,
2128,Perform checks,2024-01-31 01:18:50.361,Clerk-000001,
2128,Make decision,2024-01-31 01:43:37.314,Manager-000001,
2128,Notify accept,2024-01-31 01:49:14.457,Manager-000005,
2128,Deliver card,2024-01-31 01:52:15.218,Manager-000006,
2128,EVENT 13 END,2024-01-31 02:04:46.137,,
2129,Check for completeness,2024-01-31 01:52:58.632,Clerk-000003,
2129,New online application received,2024-01-31 01:52:58.632,,
2129,Perform checks,2024-01-31 01:56:40.599,Clerk-000002,
2129,Make decision,2024-01-31 02:09:46.489,Manager-000002,
2129,notify reject,2024-01-31 02:31:02.529,Manager-000001,
2129,review request received,2024-01-31 02:47:01.039,,
2129,Check for completeness,2024-01-31 02:47:11.039,Clerk-000004,
2129,Request info,2024-01-31 02:52:09.883,Manager-000003,
2129,info received,2024-01-31 03:09:27.174,,
2129,Check for completeness,2024-01-31 03:09:37.174,Clerk-000005,
2129,Request info,2024-01-31 03:16:23.994,Manager-000005,
2129,info received,2024-01-31 03:24:32.467,,
2129,Check for completeness,2024-01-31 03:24:42.467,Clerk-000001,
2129,Request info,2024-01-31 04:04:34.913,Manager-000006,
2129,info received,2024-01-31 04:21:47.537,,
2129,Check for completeness,2024-01-31 04:21:57.537,Clerk-000005,
2129,Perform checks,2024-01-31 04:39:58.577,Clerk-000003,
2129,Make decision,2024-01-31 04:54:19.186,Manager-000003,
2129,Notify accept,2024-01-31 05:01:04.782,Manager-000005,
2129,Deliver card,2024-01-31 05:07:17.334,Manager-000002,
2129,EVENT 13 END,2024-01-31 05:17:54.466,,
2130,Check for completeness,2024-01-31 03:32:09.288,Clerk-000006,
2130,New online application received,2024-01-31 03:32:09.288,,
2130,Request info,2024-01-31 03:44:24.099,Manager-000004,
2130,info received,2024-01-31 03:58:45.404,,
2130,Check for completeness,2024-01-31 03:58:55.404,Clerk-000003,
2130,Request info,2024-01-31 04:08:13.231,Manager-000002,
2130,info received,2024-01-31 04:19:29.672,,
2130,Check for completeness,2024-01-31 04:19:39.672,Clerk-000004,
2130,Perform checks,2024-01-31 04:23:38.873,Clerk-000006,
2130,Make decision,2024-01-31 04:34:11.708,Manager-000003,
2130,Notify accept,2024-01-31 04:37:37.806,Manager-000005,
2130,Deliver card,2024-01-31 04:38:11.749,Manager-000004,
2130,EVENT 13 END,2024-01-31 05:05:39.317,,
2131,Check for completeness,2024-01-31 04:18:28.878,Clerk-000002,
2131,New online application received,2024-01-31 04:18:28.878,,
2131,Perform checks,2024-01-31 04:24:14.095,Clerk-000001,
2131,Make decision,2024-01-31 04:27:10.067,Manager-000001,
2131,Notify accept,2024-01-31 04:49:47.882,Manager-000002,
2131,Deliver card,2024-01-31 04:52:31.274,Manager-000006,
2131,EVENT 13 END,2024-01-31 05:05:00.942,,
2132,Check for completeness,2024-01-31 05:04:06.940,Clerk-000004,
2132,New online application received,2024-01-31 05:04:06.940,,
2132,Request info,2024-01-31 05:05:55.501,Manager-000001,
2132,info received,2024-01-31 05:14:38.098,,
2132,Check for completeness,2024-01-31 05:14:48.098,Clerk-000002,
2132,Request info,2024-01-31 05:29:06.184,Manager-000003,
2132,info received,2024-01-31 05:54:55.397,,
2132,Check for completeness,2024-01-31 05:55:05.397,Clerk-000003,
2132,Request info,2024-01-31 06:07:28.856,Manager-000001,
2132,info received,2024-01-31 06:10:43.725,,
2132,Check for completeness,2024-01-31 06:10:53.725,Clerk-000001,
2132,Perform checks,2024-01-31 06:21:43.253,Clerk-000006,
2132,Make decision,2024-01-31 06:22:45.828,Manager-000002,
2132,notify reject,2024-01-31 06:49:41.997,Manager-000004,
2132,time out,2024-01-31 07:00:17.483,,
2132,EVENT 13 END,2024-01-31 07:00:27.483,,
2133,Check for completeness,2024-01-31 05:25:33.497,Clerk-000001,
2133,New online application received,2024-01-31 05:25:33.497,,
2133,Perform checks,2024-01-31 05:30:47.326,Clerk-000006,
2133,Make decision,2024-01-31 05:32:18.993,Manager-000006,
2133,notify reject,2024-01-31 05:33:36.172,Manager-000004,
2133,review request received,2024-01-31 05:36:45.029,,
2133,Check for completeness,2024-01-31 05:36:55.029,Clerk-000005,
2133,Request info,2024-01-31 05:53:48.570,Manager-000005,
2133,info received,2024-01-31 06:04:29.996,,
2133,Check for completeness,2024-01-31 06:04:39.996,Clerk-000004,
2133,Perform checks,2024-01-31 06:27:33.393,Clerk-000005,
2133,Make decision,2024-01-31 06:31:51.032,Manager-000006,
2133,Notify accept,2024-01-31 06:52:39.383,Manager-000003,
2133,Deliver card,2024-01-31 06:58:20.815,Manager-000005,
2133,EVENT 13 END,2024-01-31 07:14:04.547,,
2134,Check for completeness,2024-01-31 06:07:48.874,Clerk-000002,
2134,New online application received,2024-01-31 06:07:48.874,,
2134,Perform checks,2024-01-31 06:56:01.831,Clerk-000003,
2134,Make decision,2024-01-31 07:00:07.007,Manager-000001,
2134,Notify accept,2024-01-31 07:04:23.794,Manager-000002,
2134,Deliver card,2024-01-31 07:25:41.968,Manager-000006,
2134,EVENT 13 END,2024-01-31 07:54:13.754,,
2135,Check for completeness,2024-01-31 08:10:04.348,Clerk-000001,
2135,New online application received,2024-01-31 08:10:04.348,,
2135,Perform checks,2024-01-31 08:11:17.565,Clerk-000006,
2135,Make decision,2024-01-31 08:11:48.787,Manager-000003,
2135,notify reject,2024-01-31 08:39:16.814,Manager-000004,
2135,time out,2024-01-31 08:54:18.224,,
2135,EVENT 13 END,2024-01-31 08:54:28.224,,
2136,Check for completeness,2024-01-31 09:56:33.286,Clerk-000004,
2136,New online application received,2024-01-31 09:56:33.286,,
2136,Perform checks,2024-01-31 10:01:25.820,Clerk-000005,
2136,Make decision,2024-01-31 10:03:08.299,Manager-000001,
2136,Notify accept,2024-01-31 10:04:42.096,Manager-000005,
2136,Deliver card,2024-01-31 10:42:02.225,Manager-000002,
2136,EVENT 13 END,2024-01-31 10:50:48.457,,
2137,Check for completeness,2024-01-31 11:55:47.061,Clerk-000002,
2137,New online application received,2024-01-31 11:55:47.061,,
2137,Request info,2024-01-31 12:01:57.455,Manager-000006,
2137,info received,2024-01-31 12:07:16.277,,
2137,Check for completeness,2024-01-31 12:07:26.277,Clerk-000003,
2137,Perform checks,2024-01-31 12:09:42.453,Clerk-000001,
2137,Make decision,2024-01-31 12:12:57.391,Manager-000003,
2137,Notify accept,2024-01-31 12:45:31.061,Manager-000004,
2137,Deliver card,2024-01-31 12:46:11.939,Manager-000001,
2137,EVENT 13 END,2024-01-31 12:49:09.335,,
2138,Check for completeness,2024-01-31 12:30:21.451,Clerk-000006,
2138,New online application received,2024-01-31 12:30:21.451,,
2138,Perform checks,2024-01-31 12:49:56.784,Clerk-000004,
2138,Make decision,2024-01-31 12:57:36.104,Manager-000005,
2138,notify reject,2024-01-31 13:07:56.271,Manager-000002,
2138,review request received,2024-01-31 13:08:35.537,,
2138,Check for completeness,2024-01-31 13:08:45.537,Clerk-000005,
2138,Request info,2024-01-31 13:21:35.273,Manager-000006,
2138,info received,2024-01-31 13:25:22.940,,
2138,Check for completeness,2024-01-31 13:25:32.940,Clerk-000002,
2138,Request info,2024-01-31 13:39:47.980,Manager-000003,
2138,info received,2024-01-31 13:42:10.735,,
2138,Check for completeness,2024-01-31 13:42:20.735,Clerk-000006,
2138,Request info,2024-01-31 13:59:52.245,Manager-000005,
2138,info received,2024-01-31 14:03:12.172,,
2138,Check for completeness,2024-01-31 14:03:22.172,Clerk-000004,
2138,Perform checks,2024-01-31 14:06:18.288,Clerk-000005,
2138,Make decision,2024-01-31 14:27:09.880,Manager-000002,
2138,Notify accept,2024-01-31 14:39:01.025,Manager-000006,
2138,Deliver card,2024-01-31 14:45:09.636,Manager-000003,
2138,EVENT 13 END,2024-01-31 14:45:23.299,,
2139,Check for completeness,2024-01-31 13:31:12.635,Clerk-000003,
2139,New online application received,2024-01-31 13:31:12.635,,
2139,Perform checks,2024-01-31 13:37:38.993,Clerk-000001,
2139,Make decision,2024-01-31 13:50:17.365,Manager-000004,
2139,notify reject,2024-01-31 13:57:13.987,Manager-000001,
2139,time out,2024-01-31 14:04:50.003,,
2139,EVENT 13 END,2024-01-31 14:05:00.003,,
2140,Check for completeness,2024-01-31 14:30:57.135,Clerk-000003,
2140,New online application received,2024-01-31 14:30:57.135,,
2140,Request info,2024-01-31 14:45:26.220,Manager-000004,
2140,info received,2024-01-31 14:47:07.565,,
2140,Check for completeness,2024-01-31 14:47:17.565,Clerk-000002,
2140,Perform checks,2024-01-31 14:48:23.633,Clerk-000001,
2140,Make decision,2024-01-31 14:57:05.258,Manager-000005,
2140,Notify accept,2024-01-31 15:03:57.572,Manager-000001,
2140,Deliver card,2024-01-31 15:10:58.475,Manager-000002,
2140,EVENT 13 END,2024-01-31 15:11:10.887,,
2141,Check for completeness,2024-01-31 15:47:55.026,Clerk-000006,
2141,New online application received,2024-01-31 15:47:55.026,,
2141,Request info,2024-01-31 15:49:16.173,Manager-000006,
2141,info received,2024-01-31 15:58:51.271,,
2141,Check for completeness,2024-01-31 15:59:01.271,Clerk-000004,
2141,Request info,2024-01-31 16:07:25.719,Manager-000003,
2141,info received,2024-01-31 16:14:27.283,,
2141,Check for completeness,2024-01-31 16:14:37.283,Clerk-000005,
2141,Perform checks,2024-01-31 16:15:21.419,Clerk-000003,
2141,Make decision,2024-01-31 16:33:57.810,Manager-000004,
2141,Notify accept,2024-01-31 16:39:32.054,Manager-000005,
2141,Deliver card,2024-01-31 16:44:59.431,Manager-000001,
2141,EVENT 13 END,2024-01-31 16:47:21.567,,
2142,Check for completeness,2024-01-31 16:38:42.669,Clerk-000002,
2142,New online application received,2024-01-31 16:38:42.669,,
2142,Request info,2024-01-31 16:47:57.560,Manager-000002,
2142,info received,2024-01-31 17:02:59.267,,
2142,Check for completeness,2024-01-31 17:03:09.267,Clerk-000001,
2142,Perform checks,2024-01-31 17:03:59.985,Clerk-000006,
2142,Make decision,2024-01-31 17:06:29.340,Manager-000006,
2142,notify reject,2024-01-31 17:19:07.694,Manager-000003,
2142,time out,2024-01-31 17:37:11.586,,
2142,EVENT 13 END,2024-01-31 17:37:21.586,,
2143,Check for completeness,2024-01-31 18:15:07.652,Clerk-000004,
2143,New online application received,2024-01-31 18:15:07.652,,
2143,Request info,2024-01-31 18:17:02.988,Manager-000004,
2143,info received,2024-01-31 18:40:50.054,,
2143,Check for completeness,2024-01-31 18:41:00.054,Clerk-000003,
2143,Request info,2024-01-31 18:46:30.817,Manager-000005,
2143,info received,2024-01-31 18:51:24.453,,
2143,Check for completeness,2024-01-31 18:51:34.453,Clerk-000002,
2143,Perform checks,2024-01-31 19:16:26.622,Clerk-000006,
2143,Make decision,2024-01-31 19:42:53.311,Manager-000006,
2143,notify reject,2024-01-31 19:46:05.513,Manager-000003,
2143,time out,2024-01-31 19:48:03.252,,
2143,EVENT 13 END,2024-01-31 19:48:13.252,,
2144,Check for completeness,2024-01-31 18:39:31.084,Clerk-000005,
2144,New online application received,2024-01-31 18:39:31.084,,
2144,Request info,2024-01-31 18:55:41.587,Manager-000001,
2144,info received,2024-01-31 19:11:24.477,,
2144,Check for completeness,2024-01-31 19:11:34.477,Clerk-000001,
2144,Request info,2024-01-31 19:34:24.898,Manager-000002,
2144,info received,2024-01-31 19:57:51.398,,
2144,Check for completeness,2024-01-31 19:58:01.398,Clerk-000004,
2144,Request info,2024-01-31 20:10:09.898,Manager-000004,
2144,info received,2024-01-31 20:43:38.094,,
2144,Check for completeness,2024-01-31 20:43:48.094,Clerk-000003,
2144,Perform checks,2024-01-31 20:46:51.547,Clerk-000005,
2144,Make decision,2024-01-31 21:13:33.423,Manager-000005,
2144,notify reject,2024-01-31 21:18:25.926,Manager-000001,
2144,time out,2024-01-31 21:36:09.413,,
2144,EVENT 13 END,2024-01-31 21:36:19.413,,
2145,Check for completeness,2024-01-31 22:12:06.554,Clerk-000002,
2145,New online application received,2024-01-31 22:12:06.554,,
2145,Request info,2024-01-31 22:25:24.504,Manager-000006,
2145,info received,2024-01-31 22:31:10.805,,
2145,Check for completeness,2024-01-31 22:31:20.805,Clerk-000001,
2145,Request info,2024-01-31 22:38:14.529,Manager-000003,
2145,info received,2024-01-31 22:44:31.627,,
2145,Check for completeness,2024-01-31 22:44:41.627,Clerk-000006,
2145,Perform checks,2024-01-31 22:49:27.268,Clerk-000004,
2145,Make decision,2024-01-31 22:59:59.400,Manager-000002,
2145,notify reject,2024-01-31 23:00:42.514,Manager-000004,
2145,review request received,2024-01-31 23:25:40.946,,
2145,Check for completeness,2024-01-31 23:25:50.946,Clerk-000003,
2145,Perform checks,2024-01-31 23:32:33.915,Clerk-000005,
2145,Make decision,2024-01-31 23:47:50.964,Manager-000005,
2145,notify reject,2024-01-31 23:58:34.269,Manager-000001,
2145,review request received,2024-02-01 00:04:01.075,,
2145,Check for completeness,2024-02-01 00:04:11.075,Clerk-000002,
2145,Perform checks,2024-02-01 00:08:57.435,Clerk-000001,
2145,Make decision,2024-02-01 00:10:00.632,Manager-000006,
2145,Notify accept,2024-02-01 00:11:06.858,Manager-000003,
2145,Deliver card,2024-02-01 00:25:56.405,Manager-000002,
2145,EVENT 13 END,2024-02-01 00:29:36.936,,
2146,Check for completeness,2024-02-01 01:06:31.179,Clerk-000006,
2146,New online application received,2024-02-01 01:06:31.179,,
2146,Request info,2024-02-01 01:11:07.261,Manager-000004,
2146,info received,2024-02-01 01:15:55.568,,
2146,Check for completeness,2024-02-01 01:16:05.568,Clerk-000004,
2146,Request info,2024-02-01 01:20:39.002,Manager-000005,
2146,info received,2024-02-01 01:30:22.267,,
2146,Check for completeness,2024-02-01 01:30:32.267,Clerk-000003,
2146,Perform checks,2024-02-01 01:59:15.988,Clerk-000002,
2146,Make decision,2024-02-01 02:05:39.448,Manager-000001,
2146,notify reject,2024-02-01 02:14:10.321,Manager-000003,
2146,review request received,2024-02-01 02:24:49.032,,
2146,Check for completeness,2024-02-01 02:24:59.032,Clerk-000005,
2146,Perform checks,2024-02-01 02:29:27.723,Clerk-000006,
2146,Make decision,2024-02-01 02:40:28.859,Manager-000005,
2146,notify reject,2024-02-01 02:50:15.924,Manager-000003,
2146,time out,2024-02-01 02:53:55.166,,
2146,EVENT 13 END,2024-02-01 02:54:05.166,,
2147,Check for completeness,2024-02-01 01:52:56.195,Clerk-000005,
2147,New online application received,2024-02-01 01:52:56.195,,
2147,Perform checks,2024-02-01 02:01:31.869,Clerk-000001,
2147,Make decision,2024-02-01 02:23:55.439,Manager-000002,
2147,Notify accept,2024-02-01 02:40:45.590,Manager-000001,
2147,Deliver card,2024-02-01 02:48:29.073,Manager-000006,
2147,EVENT 13 END,2024-02-01 02:52:28.746,,
2148,Check for completeness,2024-02-01 02:10:18.493,Clerk-000006,
2148,New online application received,2024-02-01 02:10:18.493,,
2148,Request info,2024-02-01 02:13:43.327,Manager-000006,
2148,info received,2024-02-01 02:22:18.723,,
2148,Check for completeness,2024-02-01 02:22:28.723,Clerk-000004,
2148,Perform checks,2024-02-01 02:23:22.468,Clerk-000003,
2148,Make decision,2024-02-01 02:33:04.729,Manager-000004,
2148,Notify accept,2024-02-01 03:04:42.750,Manager-000003,
2148,Deliver card,2024-02-01 03:33:34.712,Manager-000004,
2148,EVENT 13 END,2024-02-01 03:36:14.646,,
2149,Check for completeness,2024-02-01 02:27:10.001,Clerk-000002,
2149,New online application received,2024-02-01 02:27:10.001,,
2149,Request info,2024-02-01 02:56:26.512,Manager-000005,
2149,info received,2024-02-01 03:00:56.834,,
2149,Check for completeness,2024-02-01 03:01:06.834,Clerk-000005,
2149,Request info,2024-02-01 03:01:57.148,Manager-000006,
2149,info received,2024-02-01 03:13:36.319,,
2149,Check for completeness,2024-02-01 03:13:46.319,Clerk-000004,
2149,Request info,2024-02-01 03:17:09.490,Manager-000002,
2149,info received,2024-02-01 03:18:03.363,,
2149,Check for completeness,2024-02-01 03:18:13.363,Clerk-000003,
2149,Request info,2024-02-01 03:40:37.970,Manager-000006,
2149,info received,2024-02-01 03:41:22.562,,
2149,Check for completeness,2024-02-01 03:41:32.562,Clerk-000001,
2149,Perform checks,2024-02-01 03:42:11.165,Clerk-000002,
2149,Make decision,2024-02-01 03:54:45.777,Manager-000001,
2149,notify reject,2024-02-01 04:01:00.645,Manager-000003,
2149,time out,2024-02-01 04:02:34.441,,
2149,EVENT 13 END,2024-02-01 04:02:44.441,,
2150,Check for completeness,2024-02-01 02:30:18.600,Clerk-000004,
2150,New online application received,2024-02-01 02:30:18.600,,
2150,Perform checks,2024-02-01 02:30:35.676,Clerk-000001,
2150,Make decision,2024-02-01 02:53:39.252,Manager-000002,
2150,Notify accept,2024-02-01 02:55:35.566,Manager-000001,
2150,Deliver card,2024-02-01 03:19:31.097,Manager-000005,
2150,EVENT 13 END,2024-02-01 03:22:58.232,,
2151,Check for completeness,2024-02-01 03:39:22.860,Clerk-000006,
2151,New online application received,2024-02-01 03:39:22.860,,
2151,Perform checks,2024-02-01 03:47:42.771,Clerk-000005,
2151,Make decision,2024-02-01 03:54:35.702,Manager-000002,
2151,Notify accept,2024-02-01 03:58:37.554,Manager-000005,
2151,Deliver card,2024-02-01 04:10:52.612,Manager-000004,
2151,EVENT 13 END,2024-02-01 04:21:09.690,,
2152,Check for completeness,2024-02-01 04:14:56.275,Clerk-000004,
2152,New online application received,2024-02-01 04:14:56.275,,
2152,Perform checks,2024-02-01 04:55:53.923,Clerk-000001,
2152,Make decision,2024-02-01 04:57:28.597,Manager-000003,
2152,Notify accept,2024-02-01 05:00:26.223,Manager-000005,
2152,Deliver card,2024-02-01 05:13:36.343,Manager-000003,
2152,EVENT 13 END,2024-02-01 05:30:46.839,,
2153,Check for completeness,2024-02-01 04:16:38.563,Clerk-000003,
2153,New online application received,2024-02-01 04:16:38.563,,
2153,Request info,2024-02-01 04:36:14.834,Manager-000002,
2153,info received,2024-02-01 04:51:06.441,,
2153,Check for completeness,2024-02-01 04:51:16.441,Clerk-000005,
2153,Perform checks,2024-02-01 04:57:01.389,Clerk-000006,
2153,Make decision,2024-02-01 05:03:02.650,Manager-000004,
2153,Notify accept,2024-02-01 05:03:11.509,Manager-000001,
2153,Deliver card,2024-02-01 05:17:09.708,Manager-000006,
2153,EVENT 13 END,2024-02-01 05:17:57.532,,
2154,Check for completeness,2024-02-01 04:18:02.588,Clerk-000001,
2154,New online application received,2024-02-01 04:18:02.588,,
2154,Perform checks,2024-02-01 04:27:08.478,Clerk-000006,
2154,Make decision,2024-02-01 04:30:57.355,Manager-000006,
2154,notify reject,2024-02-01 05:03:07.960,Manager-000002,
2154,review request received,2024-02-01 05:03:38.751,,
2154,Check for completeness,2024-02-01 05:03:48.751,Clerk-000004,
2154,Perform checks,2024-02-01 05:33:44.985,Clerk-000003,
2154,Make decision,2024-02-01 05:37:44.596,Manager-000002,
2154,notify reject,2024-02-01 05:41:56.017,Manager-000005,
2154,review request received,2024-02-01 05:47:07.782,,
2154,Check for completeness,2024-02-01 05:47:17.782,Clerk-000006,
2154,Perform checks,2024-02-01 06:15:37.445,Clerk-000004,
2154,Make decision,2024-02-01 06:21:19.446,Manager-000002,
2154,Notify accept,2024-02-01 06:21:26.386,Manager-000005,
2154,Deliver card,2024-02-01 06:25:47.851,Manager-000004,
2154,EVENT 13 END,2024-02-01 06:36:11.004,,
2155,Check for completeness,2024-02-01 04:51:49.824,Clerk-000002,
2155,New online application received,2024-02-01 04:51:49.824,,
2155,Request info,2024-02-01 04:55:50.436,Manager-000001,
2155,info received,2024-02-01 04:57:24.412,,
2155,Check for completeness,2024-02-01 04:57:34.412,Clerk-000003,
2155,Perform checks,2024-02-01 04:59:49.274,Clerk-000002,
2155,Make decision,2024-02-01 05:54:29.027,Manager-000001,
2155,notify reject,2024-02-01 05:57:27.668,Manager-000006,
2155,review request received,2024-02-01 06:04:33.244,,
2155,Check for completeness,2024-02-01 06:04:43.244,Clerk-000005,
2155,Perform checks,2024-02-01 06:10:11.927,Clerk-000001,
2155,Make decision,2024-02-01 06:23:07.003,Manager-000001,
2155,notify reject,2024-02-01 06:24:25.967,Manager-000006,
2155,time out,2024-02-01 06:35:59.255,,
2155,EVENT 13 END,2024-02-01 06:36:09.255,,
2156,Check for completeness,2024-02-01 05:06:33.065,Clerk-000005,
2156,New online application received,2024-02-01 05:06:33.065,,
2156,Perform checks,2024-02-01 05:28:22.425,Clerk-000001,
2156,Make decision,2024-02-01 05:33:25.233,Manager-000004,
2156,notify reject,2024-02-01 06:17:54.390,Manager-000003,
2156,time out,2024-02-01 06:19:28.176,,
2156,EVENT 13 END,2024-02-01 06:19:38.176,,
2157,Check for completeness,2024-02-01 07:33:06.176,Clerk-000003,
2157,New online application received,2024-02-01 07:33:06.176,,
2157,Perform checks,2024-02-01 08:04:03.967,Clerk-000002,
2157,Make decision,2024-02-01 08:12:42.669,Manager-000003,
2157,Notify accept,2024-02-01 08:20:06.382,Manager-000002,
2157,Deliver card,2024-02-01 08:21:24.384,Manager-000001,
2157,EVENT 13 END,2024-02-01 08:22:04.383,,
2158,Check for completeness,2024-02-01 09:16:37.229,Clerk-000005,
2158,New online application received,2024-02-01 09:16:37.229,,
2158,Perform checks,2024-02-01 09:26:27.832,Clerk-000006,
2158,Make decision,2024-02-01 09:32:22.713,Manager-000005,
2158,notify reject,2024-02-01 09:37:20.581,Manager-000006,
2158,review request received,2024-02-01 09:42:20.837,,
2158,Check for completeness,2024-02-01 09:42:30.837,Clerk-000004,
2158,Request info,2024-02-01 10:00:41.459,Manager-000004,
2158,info received,2024-02-01 10:16:05.521,,
2158,Check for completeness,2024-02-01 10:16:15.521,Clerk-000003,
2158,Request info,2024-02-01 11:00:06.430,Manager-000005,
2158,info received,2024-02-01 11:03:24.020,,
2158,Check for completeness,2024-02-01 11:03:34.020,Clerk-000001,
2158,Request info,2024-02-01 11:52:29.403,Manager-000005,
2158,info received,2024-02-01 11:59:07.651,,
2158,Check for completeness,2024-02-01 11:59:17.651,Clerk-000003,
2158,Perform checks,2024-02-01 12:06:05.522,Clerk-000005,
2158,Make decision,2024-02-01 12:07:20.661,Manager-000006,
2158,Notify accept,2024-02-01 12:20:22.861,Manager-000004,
2158,Deliver card,2024-02-01 12:23:39.445,Manager-000003,
2158,EVENT 13 END,2024-02-01 12:38:02.689,,
2159,Check for completeness,2024-02-01 10:08:05.699,Clerk-000001,
2159,New online application received,2024-02-01 10:08:05.699,,
2159,Request info,2024-02-01 10:10:44.145,Manager-000003,
2159,info received,2024-02-01 10:26:24.239,,
2159,Check for completeness,2024-02-01 10:26:34.239,Clerk-000002,
2159,Request info,2024-02-01 10:34:53.664,Manager-000002,
2159,info received,2024-02-01 10:43:19.259,,
2159,Check for completeness,2024-02-01 10:43:29.259,Clerk-000005,
2159,Request info,2024-02-01 10:44:47.317,Manager-000001,
2159,info received,2024-02-01 10:48:57.510,,
2159,Check for completeness,2024-02-01 10:49:07.510,Clerk-000006,
2159,Request info,2024-02-01 11:04:44.978,Manager-000006,
2159,info received,2024-02-01 11:08:42.826,,
2159,Check for completeness,2024-02-01 11:08:52.826,Clerk-000002,
2159,Perform checks,2024-02-01 11:09:10.089,Clerk-000005,
2159,Make decision,2024-02-01 11:13:11.285,Manager-000004,
2159,Notify accept,2024-02-01 11:14:43.691,Manager-000003,
2159,Deliver card,2024-02-01 11:25:44.372,Manager-000002,
2159,EVENT 13 END,2024-02-01 11:35:14.636,,
2160,Check for completeness,2024-02-01 10:55:30.787,Clerk-000004,
2160,New online application received,2024-02-01 10:55:30.787,,
2160,Perform checks,2024-02-01 11:09:36.064,Clerk-000003,
2160,Make decision,2024-02-01 11:49:46.343,Manager-000003,
2160,Notify accept,2024-02-01 11:50:00.814,Manager-000001,
2160,Deliver card,2024-02-01 11:52:22.552,Manager-000002,
2160,EVENT 13 END,2024-02-01 11:55:35.218,,
