"Case","Activity","Timestamp","Resource","Injection","org"
1711,"Perform checks","2024-01-05 16:30:43.902","Clerk-000003","","Perform checks"
1711,"Make decision","2024-01-05 16:33:20.663","Manager-000005","","Make decision"
1711,"Notify accept","2024-01-05 16:48:17.839","Manager-000001","","Notify accept"
1711,"Deliver card","2024-01-05 16:55:14.983","Manager-000006","","Deliver card"
1711,"EVENT 13 END","2024-01-05 17:00:05.138","","","EVENT 13 END"
1712,"Check for completeness","2024-01-05 17:05:38.779","Clerk-000004","","Check for completeness"
1712,"New online application received","2024-01-05 17:05:38.779","","","New online application received"
1712,"Request info","2024-01-05 17:07:11.535","Manager-000002","","Request info"
1712,"info received","2024-01-05 17:17:57.935","","","info received"
1712,"Check for completeness","2024-01-05 17:18:07.935","Clerk-000001","","Check for completeness"
1712,"Perform checks","2024-01-05 17:22:54.907","Clerk-000006","","Perform checks"
1712,"Make decision","2024-01-05 17:29:57.841","Manager-000003","","Make decision"
1712,"notify reject","2024-01-05 17:53:28.613","Manager-000001","","notify reject"
1712,"time out","2024-01-05 18:00:55.242","","","time out"
1712,"EVENT 13 END","2024-01-05 18:01:05.242","","","EVENT 13 END"
1713,"Check for completeness","2024-01-05 18:25:41.514","Clerk-000002","","Check for completeness"
1713,"New online application received","2024-01-05 18:25:41.514","","","New online application received"
1713,"Request info","2024-01-05 18:32:04.068","Manager-000004","","Request info"
1713,"info received","2024-01-05 18:33:40.217","","","info received"
1713,"Check for completeness","2024-01-05 18:33:50.217","Clerk-000004","","Check for completeness"
1713,"Request info","2024-01-05 18:35:31.049","Manager-000002","","Request info"
1713,"info received","2024-01-05 18:35:59.714","","","info received"
1713,"Check for completeness","2024-01-05 18:36:09.714","Clerk-000005","","Check for completeness"
1713,"Perform checks","2024-01-05 18:50:35.711","Clerk-000001","","Perform checks"
1713,"Make decision","2024-01-05 19:02:23.797","Manager-000003","","Make decision"
1713,"notify reject","2024-01-05 19:30:49.493","Manager-000001","","notify reject"
1713,"review request received","2024-01-05 19:55:08.160","","","review request received"
1713,"Check for completeness","2024-01-05 19:55:18.160","Clerk-000005","","Check for completeness"
1713,"Request info","2024-01-05 20:00:19.295","Manager-000006","","Request info"
1713,"info received","2024-01-05 20:07:13.143","","","info received"
1713,"Check for completeness","2024-01-05 20:07:23.143","Clerk-000003","","Check for completeness"
1713,"Perform checks","2024-01-05 20:07:28.322","Clerk-000006","","Perform checks"
1713,"Make decision","2024-01-05 20:28:51.367","Manager-000004","","Make decision"
1713,"notify reject","2024-01-05 20:30:17.949","Manager-000006","","notify reject"
1713,"time out","2024-01-05 20:34:56.748","","","time out"
1713,"EVENT 13 END","2024-01-05 20:35:06.748","","","EVENT 13 END"
1714,"Check for completeness","2024-01-05 19:05:51.129","Clerk-000003","","Check for completeness"
1714,"New online application received","2024-01-05 19:05:51.129","","","New online application received"
1714,"Request info","2024-01-05 19:15:11.201","Manager-000005","","Request info"
1714,"info received","2024-01-05 19:32:13.902","","","info received"
1714,"Check for completeness","2024-01-05 19:32:23.902","Clerk-000006","","Check for completeness"
1714,"Perform checks","2024-01-05 19:40:29.580","Clerk-000004","","Perform checks"
1714,"Make decision","2024-01-05 20:06:59.554","Manager-000002","","Make decision"
1714,"notify reject","2024-01-05 20:14:46.339","Manager-000005","","notify reject"
1714,"time out","2024-01-05 20:25:13.133","","","time out"
1714,"EVENT 13 END","2024-01-05 20:25:23.133","","","EVENT 13 END"
1715,"Check for completeness","2024-01-05 19:34:00.898","Clerk-000002","","Check for completeness"
1715,"New online application received","2024-01-05 19:34:00.898","","","New online application received"
1715,"Request info","2024-01-05 20:00:47.720","Manager-000004","","Request info"
1715,"info received","2024-01-05 20:02:46.196","","","info received"
1715,"Check for completeness","2024-01-05 20:02:56.196","Clerk-000001","","Check for completeness"
1715,"Perform checks","2024-01-05 20:09:04.944","Clerk-000005","","Perform checks"
1715,"Make decision","2024-01-05 20:10:49.391","Manager-000003","","Make decision"
1715,"Notify accept","2024-01-05 20:15:27.499","Manager-000001","","Notify accept"
1715,"Deliver card","2024-01-05 20:31:47.070","Manager-000002","","Deliver card"
1715,"EVENT 13 END","2024-01-05 20:36:45.923","","","EVENT 13 END"
1717,"Check for completeness","2024-01-05 22:57:25.742","Clerk-000003","","Check for completeness"
1717,"New online application received","2024-01-05 22:57:25.742","","","New online application received"
1717,"execute checks","2024-01-05 23:05:21.816","Clerk-000001","synonymous Label(Activity)","Perform checks"
1717,"Make decision","2024-01-05 23:19:16.354","Manager-000001","","Make decision"
1717,"notify reject","2024-01-05 23:45:00.016","Manager-000006","","notify reject"
1717,"review request received","2024-01-05 23:45:05.982","","","review request received"
1717,"Check for completeness","2024-01-05 23:45:15.982","Clerk-000005","","Check for completeness"
1717,"Request info","2024-01-05 23:49:18.729","Manager-000002","","Request info"
1717,"info received","2024-01-06 00:08:17.377","","","info received"
1717,"Check for completeness","2024-01-06 00:08:27.377","Clerk-000004","","Check for completeness"
1717,"Perform checks","2024-01-06 00:11:57.522","Clerk-000003","","Perform checks"
1717,"Make decision","2024-01-06 00:13:54.161","Manager-000004","","Make decision"
1717,"notify reject","2024-01-06 00:31:37.006","Manager-000001","","notify reject"
1717,"time out","2024-01-06 00:44:14.664","","","time out"
1717,"EVENT 13 END","2024-01-06 00:44:24.664","","","EVENT 13 END"
1719,"Check for completeness","2024-01-08 03:46:30.820","Clerk-000001","","Check for completeness"
1719,"New online application received","2024-01-08 03:46:30.820","","","New online application received"
1719,"Request info","2024-01-08 03:57:24.759","Manager-000006","","Request info"
1719,"information received","2024-01-08 04:00:26.837","","synonymous Label(Activity)","info received"
1719,"Check for completeness","2024-01-08 04:00:36.837","Clerk-000005","","Check for completeness"
1719,"Perform checks","2024-01-08 04:11:04.975","Clerk-000006","","Perform checks"
1719,"Make decision","2024-01-08 04:18:32.414","Manager-000003","","Make decision"
1719,"notify reject","2024-01-08 04:18:58.022","Manager-000002","","notify reject"
1719,"time out","2024-01-08 04:20:16.963","","","time out"
1719,"EVENT 13 END","2024-01-08 04:20:26.963","","","EVENT 13 END"
1720,"Check for completeness","2024-01-08 05:00:47.595","Clerk-000002","","Check for completeness"
1720,"New online application received","2024-01-08 05:00:47.595","","","New online application received"
1720,"Request info","2024-01-08 05:27:36.033","Manager-000005","","Request info"
1720,"info received","2024-01-08 05:30:32.912","","","info received"
1720,"Check for completeness","2024-01-08 05:30:42.912","Clerk-000004","","Check for completeness"
1720,"Perform checks","2024-01-08 05:43:57.349","Clerk-000003","","Perform checks"
1720,"Make decision","2024-01-08 05:46:09.262","Manager-000004","","Make decision"
1720,"Notify accept","2024-01-08 05:47:56.303","Manager-000001","","Notify accept"
1720,"Deliver card","2024-01-08 05:58:52.318","Manager-000006","","Deliver card"
1720,"EVENT 13 END","2024-01-08 06:03:07.324","","","EVENT 13 END"
1722,"Check for completeness","2024-01-08 07:17:47.258","Clerk-000006","","Check for completeness"
1722,"New online application received","2024-01-08 07:17:47.258","","","New online application received"
1722,"Request info","2024-01-08 07:23:19.060","Manager-000004","","Request info"
1722,"info received","2024-01-08 07:57:56.971","","","info received"
1722,"Check for completeness","2024-01-08 07:58:06.971","Clerk-000005","","Check for completeness"
1722,"Request info","2024-01-08 08:00:50.443","Manager-000002","","Request info"
1722,"info received","2024-01-08 08:04:12.373","","","info received"
1722,"Check for completeness","2024-01-08 08:04:22.373","Clerk-000006","","Check for completeness"
1722,"Perform checks","2024-01-08 08:04:27.638","Clerk-000002","","Perform checks"
1722,"Make decision","2024-01-08 08:05:06.498","Manager-000005","","Make decision"
1722,"notify reject","2024-01-08 08:06:52.266","Manager-000001","","notify reject"
1722,"review request received","2024-01-08 08:22:59.489","","","review request received"
1722,"Check for completeness","2024-01-08 08:23:09.489","Clerk-000004","","Check for completeness"
1722,"Request info","2024-01-08 08:29:35.212","Manager-000003","","Request info"
1722,"info received","2024-01-08 08:34:43.434","","","info received"
1722,"Check for completeness","2024-01-08 08:34:53.434","Clerk-000005","","Check for completeness"
1722,"Perform checks","2024-01-08 08:37:08.756","Clerk-000006","","Perform checks"
1722,"Make decision","2024-01-08 08:39:34.032","Manager-000004","","Make decision"
1722,"notify reject","2024-01-08 08:52:16.918","Manager-000001","","notify reject"
1722,"review request received","2024-01-08 09:22:49.519","","","review request received"
1722,"Check for completeness","2024-01-08 09:22:59.519","Clerk-000001","","Check for completeness"
1722,"Request info","2024-01-08 09:38:14.551","Manager-000003","","Request info"
1722,"info received","2024-01-08 09:41:39.423","","","info received"
1722,"Check for completeness","2024-01-08 09:41:49.423","Clerk-000005","","Check for completeness"
1722,"Request info","2024-01-08 09:43:58.182","Manager-000002","","Request info"
1722,"info received","2024-01-08 09:46:35.196","","","info received"
1722,"check complete","2024-01-08 09:46:45.196","Clerk-000001","synonymous Label(Activity)","Check for completeness"
1722,"require additional details","2024-01-08 09:50:03.157","Manager-000001","synonymous Label(Activity)","Request info"
1722,"info received","2024-01-08 09:54:33.745","","","info received"
1722,"Check for completeness","2024-01-08 09:54:43.745","Clerk-000005","","Check for completeness"
1722,"check application","2024-01-08 10:00:11.686","Clerk-000004","synonymous Label(Activity)","Perform checks"
1722,"Make decision","2024-01-08 10:00:52.220","Manager-000002","","Make decision"
1722,"Notify accept","2024-01-08 10:10:04.733","Manager-000001","","Notify accept"
1722,"Deliver card","2024-01-08 10:12:08.224","Manager-000003","","Deliver card"
1722,"EVENT 13 END","2024-01-08 10:14:01.838","","","EVENT 13 END"
1723,"Check for completeness","2024-01-08 07:24:27.977","Clerk-000002","","Check for completeness"
1723,"New online application received","2024-01-08 07:24:27.977","","","New online application received"
1723,"Perform checks","2024-01-08 07:35:04.573","Clerk-000004","","Perform checks"
1723,"Make decision","2024-01-08 07:35:10.067","Manager-000001","","Make decision"
1723,"notify reject","2024-01-08 07:40:05.794","Manager-000006","","notify reject"
1723,"review request received","2024-01-08 07:41:40.039","","","review request received"
1723,"Check for completeness","2024-01-08 07:41:50.039","Clerk-000003","","Check for completeness"
1723,"Request info","2024-01-08 07:42:38.845","Manager-000003","","Request info"
1723,"info received","2024-01-08 07:46:44.021","","","info received"
1723,"Check for completeness","2024-01-08 07:46:54.021","Clerk-000001","","Check for completeness"
1723,"Request info","2024-01-08 08:20:44.150","Manager-000006","","Request info"
1723,"info received","2024-01-08 08:43:15.731","","","info received"
1723,"Check for completeness","2024-01-08 08:43:25.731","Clerk-000002","","Check for completeness"
1723,"Perform checks","2024-01-08 08:44:50.245","Clerk-000001","","Perform checks"
1723,"Make decision","2024-01-08 08:44:57.955","Manager-000005","","Make decision"
1723,"Notify accept","2024-01-08 08:54:33.126","Manager-000003","","Notify accept"
1723,"Deliver card","2024-01-08 09:03:37.761","Manager-000002","","Deliver card"
1723,"EVENT 13 END","2024-01-08 09:08:36.739","","","EVENT 13 END"
1724,"Check for completeness","2024-01-08 08:24:26.784","Clerk-000003","","Check for completeness"
1724,"New online application received","2024-01-08 08:24:26.784","","","New online application received"
1724,"Request info","2024-01-08 08:43:09.262","Manager-000002","","Request info"
1724,"info received","2024-01-08 08:45:12.151","","","info received"
1724,"Check for completeness","2024-01-08 08:45:22.151","Clerk-000004","","Check for completeness"
1724,"Request info","2024-01-08 08:57:41.735","Manager-000006","","Request info"
1724,"info received","2024-01-08 09:04:07.271","","","info received"
1724,"Check for completeness","2024-01-08 09:04:17.271","Clerk-000003","","Check for completeness"
1724,"request more information","2024-01-08 09:30:48.267","Manager-000005","synonymous Label(Activity)","Request info"
1724,"info received","2024-01-08 09:35:11.789","","","info received"
1724,"Check for completeness","2024-01-08 09:35:21.789","Clerk-000006","","Check for completeness"
1724,"Request info","2024-01-08 09:40:42.009","Manager-000001","","Request info"
1724,"info received","2024-01-08 09:41:26.277","","","info received"
1724,"Check for completeness","2024-01-08 09:41:36.277","Clerk-000003","","Check for completeness"
1724,"Request info","2024-01-08 09:59:44.136","Manager-000004","","Request info"
1724,"info received","2024-01-08 10:25:06.665","","","info received"
1724,"Check for completeness","2024-01-08 10:25:16.665","Clerk-000005","","Check for completeness"
1724,"Perform checks","2024-01-08 10:34:25.015","Clerk-000004","","Perform checks"
1724,"Make decision","2024-01-08 10:35:42.349","Manager-000001","","Make decision"
1724,"notify reject","2024-01-08 10:36:08.224","Manager-000006","","notify reject"
1724,"review request received","2024-01-08 10:47:48.979","","","review request received"
1724,"Check for completeness","2024-01-08 10:47:58.979","Clerk-000002","","Check for completeness"
1724,"Perform checks","2024-01-08 11:06:40.453","Clerk-000005","","Perform checks"
1724,"Make decision","2024-01-08 11:15:53.477","Manager-000001","","Make decision"
1724,"Notify accept","2024-01-08 11:31:15.965","Manager-000003","","Notify accept"
1724,"Deliver card","2024-01-08 11:31:51.328","Manager-000005","","Deliver card"
1724,"EVENT 13 END","2024-01-08 11:37:25.767","","","EVENT 13 END"
1725,"Check for completeness","2024-01-08 08:51:45.755","Clerk-000005","","Check for completeness"
1725,"New online application received","2024-01-08 08:51:45.755","","","New online application received"
1725,"Request info","2024-01-08 09:11:05.953","Manager-000005","","Request info"
1725,"info received","2024-01-08 09:13:16.826","","","info received"
1725,"Check for completeness","2024-01-08 09:13:26.826","Clerk-000001","","Check for completeness"
1725,"Request info","2024-01-08 09:14:35.249","Manager-000006","","Request info"
1725,"info received","2024-01-08 09:14:55.524","","","info received"
1725,"Check for completeness","2024-01-08 09:15:05.524","Clerk-000004","","Check for completeness"
1725,"Request info","2024-01-08 09:45:28.239","Manager-000005","","Request info"
1725,"info received","2024-01-08 10:08:49.822","","","info received"
1725,"Check for completeness","2024-01-08 10:08:59.822","Clerk-000001","","Check for completeness"
1725,"Request info","2024-01-08 10:13:11.692","Manager-000006","","Request info"
1725,"info received","2024-01-08 10:17:01.865","","","info received"
1725,"assess completeness","2024-01-08 10:17:11.865","Clerk-000002","synonymous Label(Activity)","Check for completeness"
1725,"Request info","2024-01-08 10:20:25.690","Manager-000005","","Request info"
1725,"info received","2024-01-08 10:23:59.003","","","info received"
1725,"Check for completeness","2024-01-08 10:24:09.003","Clerk-000003","","Check for completeness"
1725,"Request info","2024-01-08 10:26:39.817","Manager-000002","","Request info"
1725,"info received","2024-01-08 10:56:20.672","","","info received"
1725,"Check for completeness","2024-01-08 10:56:30.672","Clerk-000003","","Check for completeness"
1725,"Request info","2024-01-08 11:03:46.347","Manager-000004","","Request info"
1725,"info received","2024-01-08 11:10:41.865","","","info received"
1725,"Check for completeness","2024-01-08 11:10:51.865","Clerk-000006","","Check for completeness"
1725,"Perform checks","2024-01-08 11:45:42.803","Clerk-000004","","Perform checks"
1725,"Make decision","2024-01-08 11:53:23.613","Manager-000006","","Make decision"
1725,"Notify accept","2024-01-08 11:55:09.568","Manager-000002","","Notify accept"
1725,"Deliver card","2024-01-08 12:15:06.275","Manager-000004","","Deliver card"
1725,"EVENT 13 END","2024-01-08 12:32:19.690","","","EVENT 13 END"
1726,"Check for completeness","2024-01-08 09:02:03.520","Clerk-000006","","Check for completeness"
1726,"New online application received","2024-01-08 09:02:03.520","","","New online application received"
1726,"Request info","2024-01-08 09:13:10.409","Manager-000003","","Request info"
1726,"info received","2024-01-08 09:15:40.844","","","info received"
1726,"Check for completeness","2024-01-08 09:15:50.844","Clerk-000002","","Check for completeness"
1726,"Perform checks","2024-01-08 09:16:13.470","Clerk-000005","","Perform checks"
1726,"Make decision","2024-01-08 09:31:27.990","Manager-000006","","Make decision"
1726,"send notification accept","2024-01-08 09:40:03.593","Manager-000004","synonymous Label(Activity)","Notify accept"
1726,"Deliver card","2024-01-08 09:45:42.307","Manager-000006","","Deliver card"
1726,"EVENT 13 END","2024-01-08 09:48:25.598","","","EVENT 13 END"
1727,"verify completeness","2024-01-08 09:06:57.142","Clerk-000002","synonymous Label(Activity)","Check for completeness"
1727,"New online application received","2024-01-08 09:06:57.142","","","New online application received"
1727,"Request info","2024-01-08 09:08:11.869","Manager-000004","","Request info"
1727,"information received","2024-01-08 09:20:13.550","","synonymous Label(Activity)","info received"
1727,"Check for completeness","2024-01-08 09:20:23.550","Clerk-000006","","Check for completeness"
1727,"Request info","2024-01-08 09:22:46.727","Manager-000002","","Request info"
1727,"info received","2024-01-08 09:24:39.674","","","info received"
1727,"Check for completeness","2024-01-08 09:24:49.674","Clerk-000002","","Check for completeness"
1727,"Perform checks","2024-01-08 09:50:46.313","Clerk-000006","","Perform checks"
1727,"take decision","2024-01-08 09:50:55.554","Manager-000003","synonymous Label(Activity)","Make decision"
1727,"notify reject","2024-01-08 10:02:27.841","Manager-000006","","notify reject"
1727,"time out","2024-01-08 10:03:09.258","","","time out"
1727,"EVENT 13 END","2024-01-08 10:03:19.258","","","EVENT 13 END"
1728,"Check for completeness","2024-01-08 10:21:44.770","Clerk-000006","","Check for completeness"
1728,"New online application received","2024-01-08 10:21:44.770","","","New online application received"
1728,"Perform checks","2024-01-08 10:35:34.340","Clerk-000001","","Perform checks"
1728,"Make decision","2024-01-08 10:35:58.368","Manager-000003","","Make decision"
1728,"notify reject","2024-01-08 10:43:19.464","Manager-000005","","notify reject"
1728,"time out","2024-01-08 10:46:20.453","","","time out"
1728,"EVENT 13 END","2024-01-08 10:46:30.453","","","EVENT 13 END"
1729,"Check for completeness","2024-01-08 12:06:24.706","Clerk-000001","","Check for completeness"
1729,"New online application received","2024-01-08 12:06:24.706","","","New online application received"
1729,"Perform checks","2024-01-08 12:14:14.066","Clerk-000003","","Perform checks"
1729,"Make decision","2024-01-08 12:21:36.116","Manager-000001","","Make decision"
1729,"Notify accept","2024-01-08 12:24:36.496","Manager-000003","","Notify accept"
1729,"Deliver card","2024-01-08 12:27:55.706","Manager-000005","","Deliver card"
1729,"EVENT 13 END","2024-01-08 12:31:14.503","","","EVENT 13 END"
1732,"Check for completeness","2024-01-08 16:20:56.353","Clerk-000004","","Check for completeness"
1732,"New online application received","2024-01-08 16:20:56.353","","","New online application received"
1732,"Request info","2024-01-08 16:22:23.635","Manager-000004","","Request info"
1732,"info received","2024-01-08 16:37:19.797","","","info received"
1732,"Check for completeness","2024-01-08 16:37:29.797","Clerk-000001","","Check for completeness"
1732,"Request info","2024-01-08 16:43:56.515","Manager-000005","","Request info"
1732,"info received","2024-01-08 17:10:42.047","","","info received"
1732,"Check for completeness","2024-01-08 17:10:52.047","Clerk-000005","","Check for completeness"
1732,"Request info","2024-01-08 17:30:57.793","Manager-000001","","Request info"
1732,"info received","2024-01-08 18:00:20.930","","","info received"
1732,"Check for completeness","2024-01-08 18:00:30.930","Clerk-000006","","Check for completeness"
1732,"Perform checks","2024-01-08 18:07:20.590","Clerk-000004","","Perform checks"
1732,"Make decision","2024-01-08 18:12:14.202","Manager-000004","","Make decision"
1732,"notify reject","2024-01-08 18:23:48.005","Manager-000003","","notify reject"
1732,"time out","2024-01-08 18:31:07.973","","","time out"
1732,"EVENT 13 END","2024-01-08 18:31:17.973","","","EVENT 13 END"
1733,"Check for completeness","2024-01-08 18:23:32.505","Clerk-000001","","Check for completeness"
1733,"New online application received","2024-01-08 18:23:32.505","","","New online application received"
1733,"Perform checks","2024-01-08 18:29:12.404","Clerk-000003","","Perform checks"
1733,"Make decision","2024-01-08 19:03:49.845","Manager-000006","","Make decision"
1733,"Notify accept","2024-01-08 19:04:34.156","Manager-000005","","Notify accept"
1733,"Deliver card","2024-01-08 19:09:40.653","Manager-000002","","Deliver card"
1733,"EVENT 13 END","2024-01-08 19:20:26.766","","","EVENT 13 END"
1734,"Check for completeness","2024-01-08 21:16:39.122","Clerk-000002","","Check for completeness"
1734,"New online application received","2024-01-08 21:16:39.122","","","New online application received"
1734,"Perform checks","2024-01-08 21:18:33.838","Clerk-000005","","Perform checks"
1734,"Make decision","2024-01-08 21:27:55.459","Manager-000001","","Make decision"
1734,"notify reject","2024-01-08 21:35:43.366","Manager-000004","","notify reject"
1734,"review request received","2024-01-08 21:39:59.494","","","review request received"
1734,"Check for completeness","2024-01-08 21:40:09.494","Clerk-000006","","Check for completeness"
1734,"Request info","2024-01-08 21:42:21.392","Manager-000003","","Request info"
1734,"info received","2024-01-08 21:48:22.507","","","info received"
1734,"Check for completeness","2024-01-08 21:48:32.507","Clerk-000001","","Check for completeness"
1734,"Perform checks","2024-01-08 21:58:45.923","Clerk-000003","","Perform checks"
1734,"Make decision","2024-01-08 22:30:32.326","Manager-000002","","Make decision"
1734,"send notification reject","2024-01-08 22:31:59.440","Manager-000001","synonymous Label(Activity)","notify reject"
1734,"revision received","2024-01-08 22:46:37.445","","synonymous Label(Activity)","review request received"
1734,"Check for completeness","2024-01-08 22:46:47.445","Clerk-000001","","Check for completeness"
1734,"Request info","2024-01-08 22:48:03.064","Manager-000004","","Request info"
1734,"info received","2024-01-08 23:01:00.334","","","info received"
1734,"Check for completeness","2024-01-08 23:01:10.334","Clerk-000004","","Check for completeness"
1734,"Perform checks","2024-01-08 23:17:28.615","Clerk-000002","","Perform checks"
1734,"Make decision","2024-01-09 00:02:07.457","Manager-000001","","Make decision"
1734,"send notification accept","2024-01-09 00:10:41.450","Manager-000006","synonymous Label(Activity)","Notify accept"
1734,"Deliver card","2024-01-09 00:19:10.240","Manager-000001","","Deliver card"
1734,"EVENT 13 END","2024-01-09 00:36:08.251","","","EVENT 13 END"
1736,"Check for completeness","2024-01-08 23:47:33.633","Clerk-000003","","Check for completeness"
1736,"New online application received","2024-01-08 23:47:33.633","","","New online application received"
1736,"Request info","2024-01-08 23:48:07.122","Manager-000002","","Request info"
1736,"obtain information","2024-01-08 23:48:12.647","","synonymous Label(Activity)","info received"
1736,"Check for completeness","2024-01-08 23:48:22.647","Clerk-000005","","Check for completeness"
1736,"Perform checks","2024-01-08 23:54:10.711","Clerk-000001","","Perform checks"
1736,"Make decision","2024-01-09 00:04:02.867","Manager-000004","","Make decision"
1736,"Notify accept","2024-01-09 00:21:39.962","Manager-000003","","Notify accept"
1736,"Deliver card","2024-01-09 00:41:15.257","Manager-000005","","Deliver card"
1736,"EVENT 13 END","2024-01-09 00:43:59.449","","","EVENT 13 END"
1738,"Check for completeness","2024-01-09 00:45:19.921","Clerk-000003","","Check for completeness"
1738,"New online application received","2024-01-09 00:45:19.921","","","New online application received"
1738,"Perform checks","2024-01-09 00:45:20.174","Clerk-000005","","Perform checks"
1738,"Make decision","2024-01-09 00:50:24.929","Manager-000006","","Make decision"
1738,"notify reject","2024-01-09 00:57:41.976","Manager-000004","","notify reject"
1738,"time out","2024-01-09 01:21:27.546","","","time out"
1738,"EVENT 13 END","2024-01-09 01:21:37.546","","","EVENT 13 END"
1739,"Check for completeness","2024-01-09 00:55:59.017","Clerk-000002","","Check for completeness"
1739,"New online application received","2024-01-09 00:55:59.017","","","New online application received"
1739,"Request info","2024-01-09 01:05:50.234","Manager-000001","","Request info"
1739,"info received","2024-01-09 01:11:22.098","","","info received"
1739,"Check for completeness","2024-01-09 01:11:32.098","Clerk-000004","","Check for completeness"
1739,"Perform checks","2024-01-09 01:18:43.919","Clerk-000003","","Perform checks"
1739,"Make decision","2024-01-09 01:28:06.617","Manager-000005","","Make decision"
1739,"notify reject","2024-01-09 01:36:31.842","Manager-000002","","notify reject"
1739,"time out","2024-01-09 01:38:36.397","","","time out"
1739,"EVENT 13 END","2024-01-09 01:38:46.397","","","EVENT 13 END"
1740,"Check for completeness","2024-01-09 00:58:22.936","Clerk-000006","","Check for completeness"
1740,"New online application received","2024-01-09 00:58:22.936","","","New online application received"
1740,"Perform checks","2024-01-09 01:05:02.262","Clerk-000001","","Perform checks"
1740,"Make decision","2024-01-09 01:07:35.450","Manager-000003","","Make decision"
1740,"notify reject","2024-01-09 01:39:55.468","Manager-000006","","notify reject"
1740,"time out","2024-01-09 01:46:39.883","","","time out"
1740,"EVENT 13 END","2024-01-09 01:46:49.883","","","EVENT 13 END"
1741,"Check for completeness","2024-01-09 01:42:56.175","Clerk-000005","","Check for completeness"
1741,"New online application received","2024-01-09 01:42:56.175","","","New online application received"
1741,"Perform checks","2024-01-09 01:49:14.669","Clerk-000006","","Perform checks"
1741,"Make decision","2024-01-09 01:49:31.198","Manager-000001","","Make decision"
1741,"Notify accept","2024-01-09 02:13:15.577","Manager-000002","","Notify accept"
1741,"Deliver card","2024-01-09 02:25:18.883","Manager-000006","","Deliver card"
1741,"EVENT 13 END","2024-01-09 02:35:21.045","","","EVENT 13 END"
1743,"Check for completeness","2024-01-09 02:00:40.360","Clerk-000001","","Check for completeness"
1743,"New online application received","2024-01-09 02:00:40.360","","","New online application received"
1743,"Request info","2024-01-09 02:09:51.461","Manager-000005","","Request info"
1743,"info received","2024-01-09 02:14:29.160","","","info received"
1743,"Check for completeness","2024-01-09 02:14:39.160","Clerk-000005","","Check for completeness"
1743,"Request info","2024-01-09 02:23:47.402","Manager-000003","","Request info"
1743,"info received","2024-01-09 02:35:10.242","","","info received"
1743,"Check for completeness","2024-01-09 02:35:20.242","Clerk-000001","","Check for completeness"
1743,"Perform checks","2024-01-09 02:44:19.334","Clerk-000004","","Perform checks"
1743,"Make decision","2024-01-09 02:58:15.432","Manager-000006","","Make decision"
1743,"notify reject","2024-01-09 03:04:27.443","Manager-000001","","notify reject"
1743,"time out","2024-01-09 03:28:32.589","","","time out"
1743,"EVENT 13 END","2024-01-09 03:28:42.589","","","EVENT 13 END"
1745,"Check for completeness","2024-01-09 04:07:26.365","Clerk-000004","","Check for completeness"
1745,"New online application received","2024-01-09 04:07:26.365","","","New online application received"
1745,"Request info","2024-01-09 04:12:55.296","Manager-000003","","Request info"
1745,"info received","2024-01-09 04:16:20.434","","","info received"
1745,"Check for completeness","2024-01-09 04:16:30.434","Clerk-000005","","Check for completeness"
1745,"Perform checks","2024-01-09 04:16:48.042","Clerk-000003","","Perform checks"
1745,"Make decision","2024-01-09 04:24:45.215","Manager-000001","","Make decision"
1745,"Notify accept","2024-01-09 04:26:09.906","Manager-000005","","Notify accept"
1745,"Deliver card","2024-01-09 04:40:23.224","Manager-000002","","Deliver card"
1745,"EVENT 13 END","2024-01-09 04:44:24.163","","","EVENT 13 END"
1746,"Check for completeness","2024-01-09 04:26:17.477","Clerk-000002","","Check for completeness"
1746,"application received","2024-01-09 04:26:17.477","","synonymous Label(Activity)","New online application received"
1746,"Perform checks","2024-01-09 04:35:24.493","Clerk-000006","","Perform checks"
1746,"Make decision","2024-01-09 04:41:27.688","Manager-000003","","Make decision"
1746,"Notify accept","2024-01-09 04:49:03.691","Manager-000006","","Notify accept"
1746,"send package","2024-01-09 04:50:45.634","Manager-000001","synonymous Label(Activity)","Deliver card"
1746,"EVENT 13 END","2024-01-09 05:08:18.656","","","EVENT 13 END"
1748,"Check for completeness","2024-01-09 07:24:48.150","Clerk-000005","","Check for completeness"
1748,"New online application received","2024-01-09 07:24:48.150","","","New online application received"
1748,"Perform checks","2024-01-09 07:45:33.554","Clerk-000002","","Perform checks"
1748,"Make decision","2024-01-09 07:49:44.994","Manager-000003","","Make decision"
1748,"Notify accept","2024-01-09 08:13:13.680","Manager-000001","","Notify accept"
1748,"Deliver card","2024-01-09 08:18:51.327","Manager-000004","","Deliver card"
1748,"EVENT 13 END","2024-01-09 08:44:12.404","","","EVENT 13 END"
1749,"Check for completeness","2024-01-09 07:34:23.946","Clerk-000003","","Check for completeness"
1749,"New online application received","2024-01-09 07:34:23.946","","","New online application received"
1749,"Request info","2024-01-09 07:35:18.243","Manager-000005","","Request info"
1749,"info received","2024-01-09 07:53:21.321","","","info received"
1749,"Check for completeness","2024-01-09 07:53:31.321","Clerk-000006","","Check for completeness"
1749,"Perform checks","2024-01-09 07:59:56.102","Clerk-000004","","Perform checks"
1749,"Make decision","2024-01-09 08:24:11.981","Manager-000005","","Make decision"
1749,"notify reject","2024-01-09 08:27:20.672","Manager-000002","","notify reject"
1749,"review request received","2024-01-09 08:47:53.957","","","review request received"
