"Case","Activity","Timestamp","Resource","Injection","org"
2086,"info received","2024-01-26 15:40:17.463","","","info received"
2086,"Check for completeness","2024-01-26 15:40:27.463","Clerk-000002","","Check for completeness"
2086,"Request info","2024-01-26 15:41:42.265","Manager-000001","","Request info"
2086,"info received","2024-01-26 15:45:17.601","","","info received"
2086,"Check for completeness_ChLbiLFd_Clerk-000001","2024-01-26 15:45:27.601","Clerk-000001","polluted Label(Activity)","Check for completeness"
2086,"Perform checks","2024-01-26 15:57:27.610","Clerk-000006","","Perform checks"
2086,"Make decision_iTMBVhMb_Manager-000003","2024-01-26 16:07:16.675","Manager-000003","polluted Label(Activity)","Make decision"
2086,"notify reject_oNHtSCiL_Manager-000002","2024-01-26 16:20:21.262","Manager-000002","polluted Label(Activity)","notify reject"
2086,"time out","2024-01-26 16:20:49.047","","","time out"
2086,"EVENT 13 END","2024-01-26 16:20:59.047","","","EVENT 13 END"
2087,"Check for completeness","2024-01-26 16:05:37.901","Clerk-000003","","Check for completeness"
2087,"New online application received","2024-01-26 16:05:37.901","","","New online application received"
2087,"Request info","2024-01-26 16:08:32.385","Manager-000004","","Request info"
2087,"info received","2024-01-26 16:09:25.602","","","info received"
2087,"Check for completeness","2024-01-26 16:09:35.602","Clerk-000002","","Check for completeness"
2087,"Perform checks_dHnRwoUa_Clerk-000005","2024-01-26 16:11:18.523","Clerk-000005","polluted Label(Activity)","Perform checks"
2087,"Make decision_sQidzeBO_Manager-000006","2024-01-26 16:17:04.308","Manager-000006","polluted Label(Activity)","Make decision"
2087,"Notify accept_wIsCGngS_Manager-000001","2024-01-26 16:18:57.194","Manager-000001","polluted Label(Activity)","Notify accept"
2087,"Deliver card","2024-01-26 16:30:29.859","Manager-000005","","Deliver card"
2087,"EVENT 13 END","2024-01-26 16:49:04.311","","","EVENT 13 END"
2088,"Check for completeness_OLarDEuu_Clerk-000004","2024-01-26 17:13:42.822","Clerk-000004","polluted Label(Activity)","Check for completeness"
2088,"New online application received","2024-01-26 17:13:42.822","","","New online application received"
2088,"Request info","2024-01-26 17:24:03.006","Manager-000004","","Request info"
2088,"info received_KGFcRGvx_nan","2024-01-26 17:31:38.249","","polluted Label(Activity)","info received"
2088,"Check for completeness","2024-01-26 17:31:48.249","Clerk-000006","","Check for completeness"
2088,"Request info_AnRofdZR_Manager-000006","2024-01-26 17:33:37.508","Manager-000006","polluted Label(Activity)","Request info"
2088,"info received_EbBQRneA_nan","2024-01-26 17:35:17.690","","polluted Label(Activity)","info received"
2088,"Check for completeness_IXTohQwW_Clerk-000002","2024-01-26 17:35:27.690","Clerk-000002","polluted Label(Activity)","Check for completeness"
2088,"Perform checks","2024-01-26 18:17:24.084","Clerk-000005","","Perform checks"
2088,"Make decision_dfkVMfRF_Manager-000005","2024-01-26 18:23:28.191","Manager-000005","polluted Label(Activity)","Make decision"
2088,"Notify accept_edDcqxZw_Manager-000004","2024-01-26 18:33:02.078","Manager-000004","polluted Label(Activity)","Notify accept"
2088,"Deliver card","2024-01-26 18:33:17.122","Manager-000006","","Deliver card"
2088,"EVENT 13 END_KMHsmArm_nan","2024-01-26 18:36:32.744","","polluted Label(Activity)","EVENT 13 END"
2089,"Check for completeness_fzzqXEFd_Clerk-000001","2024-01-26 17:28:58.388","Clerk-000001","polluted Label(Activity)","Check for completeness"
2089,"New online application received","2024-01-26 17:28:58.388","","","New online application received"
2089,"Perform checks_eAYZzgor_Clerk-000003","2024-01-26 17:34:29.799","Clerk-000003","polluted Label(Activity)","Perform checks"
2089,"Make decision","2024-01-26 17:39:10.957","Manager-000003","","Make decision"
2089,"Notify accept_iDypaTjG_Manager-000002","2024-01-26 17:45:28.431","Manager-000002","polluted Label(Activity)","Notify accept"
2089,"Deliver card","2024-01-26 17:57:47.117","Manager-000001","","Deliver card"
2089,"EVENT 13 END_dCqzbOHK_nan","2024-01-26 18:05:28.774","","polluted Label(Activity)","EVENT 13 END"
2090,"Check for completeness_hlkzrjSC_Clerk-000004","2024-01-26 19:02:08.077","Clerk-000004","polluted Label(Activity)","Check for completeness"
2090,"New online application received_fNuqvRKg_nan","2024-01-26 19:02:08.077","","polluted Label(Activity)","New online application received"
2090,"Perform checks_NstyRFPe_Clerk-000006","2024-01-26 19:11:06.227","Clerk-000006","polluted Label(Activity)","Perform checks"
2090,"Make decision","2024-01-26 19:13:48.817","Manager-000003","","Make decision"
2090,"notify reject","2024-01-26 19:26:49.791","Manager-000002","","notify reject"
2090,"time out","2024-01-26 19:27:01.087","","","time out"
2090,"EVENT 13 END_sgqgcIzD_nan","2024-01-26 19:27:11.087","","polluted Label(Activity)","EVENT 13 END"
2091,"Check for completeness_fFKIjvaz_Clerk-000001","2024-01-26 19:26:57.154","Clerk-000001","polluted Label(Activity)","Check for completeness"
2091,"New online application received_unKpuGqq_nan","2024-01-26 19:26:57.154","","polluted Label(Activity)","New online application received"
2091,"Request info","2024-01-26 19:29:25.551","Manager-000001","","Request info"
2091,"info received_JwfHKtqQ_nan","2024-01-26 19:32:17.222","","polluted Label(Activity)","info received"
2091,"Check for completeness","2024-01-26 19:32:27.222","Clerk-000002","","Check for completeness"
2091,"Request info_yMsGAvcg_Manager-000004","2024-01-26 20:03:45.315","Manager-000004","polluted Label(Activity)","Request info"
2091,"info received","2024-01-26 20:17:38.194","","","info received"
2091,"Check for completeness","2024-01-26 20:17:48.194","Clerk-000004","","Check for completeness"
2091,"Perform checks_qBVAePom_Clerk-000001","2024-01-26 20:30:51.573","Clerk-000001","polluted Label(Activity)","Perform checks"
2091,"Make decision_zfxuZblR_Manager-000002","2024-01-26 20:38:01.580","Manager-000002","polluted Label(Activity)","Make decision"
2091,"notify reject","2024-01-26 20:55:45.822","Manager-000001","","notify reject"
2091,"review request received","2024-01-26 21:19:15.691","","","review request received"
2091,"Check for completeness","2024-01-26 21:19:25.691","Clerk-000004","","Check for completeness"
2091,"Request info_fshevNlO_Manager-000006","2024-01-26 21:20:43.585","Manager-000006","polluted Label(Activity)","Request info"
2091,"info received_OCvscONR_nan","2024-01-26 21:33:00.762","","polluted Label(Activity)","info received"
2091,"Check for completeness","2024-01-26 21:33:10.762","Clerk-000001","","Check for completeness"
2091,"Request info","2024-01-26 21:38:23.504","Manager-000005","","Request info"
2091,"info received","2024-01-26 21:41:59.884","","","info received"
2091,"Check for completeness_mpkcAmMS_Clerk-000003","2024-01-26 21:42:09.884","Clerk-000003","polluted Label(Activity)","Check for completeness"
2091,"Perform checks_yxTxImjr_Clerk-000004","2024-01-26 21:45:11.710","Clerk-000004","polluted Label(Activity)","Perform checks"
2091,"Make decision","2024-01-26 21:59:08.022","Manager-000001","","Make decision"
2091,"notify reject","2024-01-26 22:06:01.869","Manager-000003","","notify reject"
2091,"review request received_FWxqUEco_nan","2024-01-26 22:10:21.644","","polluted Label(Activity)","review request received"
2091,"Check for completeness","2024-01-26 22:10:31.644","Clerk-000003","","Check for completeness"
2091,"Request info","2024-01-26 22:11:12.098","Manager-000005","","Request info"
2091,"info received","2024-01-26 22:19:14.490","","","info received"
2091,"Check for completeness","2024-01-26 22:19:24.490","Clerk-000005","","Check for completeness"
2091,"Perform checks_HHyhugku_Clerk-000006","2024-01-26 22:23:22.628","Clerk-000006","polluted Label(Activity)","Perform checks"
2091,"Make decision_BxHiavfI_Manager-000003","2024-01-26 22:26:55.369","Manager-000003","polluted Label(Activity)","Make decision"
2091,"Notify accept_NqUtEroN_Manager-000002","2024-01-26 22:33:01.161","Manager-000002","polluted Label(Activity)","Notify accept"
2091,"Deliver card","2024-01-26 22:35:31.123","Manager-000001","","Deliver card"
2091,"EVENT 13 END_FeHmISJG_nan","2024-01-26 22:37:56.641","","polluted Label(Activity)","EVENT 13 END"
2093,"Check for completeness_xehmMsBF_Clerk-000006","2024-01-26 20:23:28.575","Clerk-000006","polluted Label(Activity)","Check for completeness"
2093,"New online application received_diIBylne_nan","2024-01-26 20:23:28.575","","polluted Label(Activity)","New online application received"
2093,"Request info_lJssxgVN_Manager-000003","2024-01-26 20:29:36.639","Manager-000003","polluted Label(Activity)","Request info"
2093,"info received","2024-01-26 20:48:26.762","","","info received"
2093,"Check for completeness","2024-01-26 20:48:36.762","Clerk-000004","","Check for completeness"
2093,"Request info_IEpUKlXo_Manager-000006","2024-01-26 20:49:25.830","Manager-000006","polluted Label(Activity)","Request info"
2093,"info received","2024-01-26 21:02:03.791","","","info received"
2093,"Check for completeness","2024-01-26 21:02:13.791","Clerk-000002","","Check for completeness"
2093,"Perform checks","2024-01-26 21:06:32.816","Clerk-000005","","Perform checks"
2093,"Make decision","2024-01-26 21:12:16.633","Manager-000004","","Make decision"
2093,"notify reject","2024-01-26 21:23:43.282","Manager-000003","","notify reject"
2093,"time out","2024-01-26 21:39:26.020","","","time out"
2093,"EVENT 13 END","2024-01-26 21:39:36.020","","","EVENT 13 END"
2094,"Check for completeness_wISXytVR_Clerk-000002","2024-01-26 20:40:47.024","Clerk-000002","polluted Label(Activity)","Check for completeness"
2094,"New online application received","2024-01-26 20:40:47.024","","","New online application received"
2094,"Perform checks","2024-01-26 20:42:19.500","Clerk-000005","","Perform checks"
2094,"Make decision","2024-01-26 20:43:36.590","Manager-000001","","Make decision"
2094,"notify reject_cwPLgXLG_Manager-000004","2024-01-26 20:47:59.877","Manager-000004","polluted Label(Activity)","notify reject"
2094,"review request received","2024-01-26 20:56:29.874","","","review request received"
2094,"Check for completeness_rFUVGnVv_Clerk-000001","2024-01-26 20:56:39.874","Clerk-000001","polluted Label(Activity)","Check for completeness"
2094,"Perform checks_hzpLYBMj_Clerk-000003","2024-01-26 21:04:22.912","Clerk-000003","polluted Label(Activity)","Perform checks"
2094,"Make decision_RMdkIDJf_Manager-000003","2024-01-26 21:06:44.790","Manager-000003","polluted Label(Activity)","Make decision"
2094,"notify reject","2024-01-26 21:09:44.278","Manager-000002","","notify reject"
2094,"review request received","2024-01-26 21:10:12.757","","","review request received"
2094,"Check for completeness","2024-01-26 21:10:22.757","Clerk-000006","","Check for completeness"
2094,"Request info","2024-01-26 21:28:24.753","Manager-000001","","Request info"
2094,"info received","2024-01-26 21:37:42.596","","","info received"
2094,"Check for completeness_ozCLMdOm_Clerk-000002","2024-01-26 21:37:52.596","Clerk-000002","polluted Label(Activity)","Check for completeness"
2094,"Request info_COfuxoxc_Manager-000002","2024-01-26 21:43:51.483","Manager-000002","polluted Label(Activity)","Request info"
2094,"info received","2024-01-26 21:48:15.692","","","info received"
2094,"Check for completeness","2024-01-26 21:48:25.692","Clerk-000006","","Check for completeness"
2094,"Perform checks","2024-01-26 21:55:09.744","Clerk-000001","","Perform checks"
2094,"Make decision","2024-01-26 22:13:33.536","Manager-000002","","Make decision"
2094,"Notify accept","2024-01-26 22:18:22.751","Manager-000001","","Notify accept"
2094,"Deliver card_CWTZcTfN_Manager-000006","2024-01-26 22:18:56.313","Manager-000006","polluted Label(Activity)","Deliver card"
2094,"EVENT 13 END_UBNeqyyo_nan","2024-01-26 22:40:22.490","","polluted Label(Activity)","EVENT 13 END"
2095,"Check for completeness","2024-01-26 21:42:41.805","Clerk-000005","","Check for completeness"
2095,"New online application received","2024-01-26 21:42:41.805","","","New online application received"
2095,"Request info","2024-01-26 21:50:30.540","Manager-000006","","Request info"
2095,"info received","2024-01-26 22:09:18.852","","","info received"
2095,"Check for completeness","2024-01-26 22:09:28.852","Clerk-000002","","Check for completeness"
2095,"Request info","2024-01-26 22:13:00.069","Manager-000004","","Request info"
2095,"info received","2024-01-26 22:26:11.218","","","info received"
2095,"Check for completeness_ISHmYAJa_Clerk-000004","2024-01-26 22:26:21.218","Clerk-000004","polluted Label(Activity)","Check for completeness"
2095,"Perform checks_NXvRknkl_Clerk-000003","2024-01-26 22:26:33.948","Clerk-000003","polluted Label(Activity)","Perform checks"
2095,"Make decision","2024-01-26 22:40:34.721","Manager-000005","","Make decision"
2095,"Notify accept","2024-01-26 22:45:15.068","Manager-000004","","Notify accept"
2095,"Deliver card_SmsngSjR_Manager-000003","2024-01-26 22:50:43.777","Manager-000003","polluted Label(Activity)","Deliver card"
2095,"EVENT 13 END","2024-01-26 22:56:31.584","","","EVENT 13 END"
2097,"Check for completeness_NAgnHAfx_Clerk-000004","2024-01-29 03:42:59.681","Clerk-000004","polluted Label(Activity)","Check for completeness"
2097,"New online application received_NKUTGMft_nan","2024-01-29 03:42:59.681","","polluted Label(Activity)","New online application received"
2097,"Perform checks","2024-01-29 03:52:04.141","Clerk-000006","","Perform checks"
2097,"Make decision","2024-01-29 04:05:57.846","Manager-000005","","Make decision"
2097,"notify reject","2024-01-29 04:26:14.162","Manager-000003","","notify reject"
2097,"time out_cUGDJfvH_nan","2024-01-29 04:31:42.488","","polluted Label(Activity)","time out"
2097,"EVENT 13 END","2024-01-29 04:31:52.488","","","EVENT 13 END"
2098,"Check for completeness","2024-01-29 04:01:31.797","Clerk-000003","","Check for completeness"
2098,"New online application received","2024-01-29 04:01:31.797","","","New online application received"
2098,"Request info","2024-01-29 04:12:36.778","Manager-000004","","Request info"
2098,"info received_DsqiEVEO_nan","2024-01-29 04:29:23.232","","polluted Label(Activity)","info received"
2098,"Check for completeness_oXDclyiM_Clerk-000002","2024-01-29 04:29:33.232","Clerk-000002","polluted Label(Activity)","Check for completeness"
2098,"Request info_FSYybcEf_Manager-000002","2024-01-29 04:41:51.694","Manager-000002","polluted Label(Activity)","Request info"
2098,"info received_nMVUkybI_nan","2024-01-29 04:43:48.229","","polluted Label(Activity)","info received"
2098,"Check for completeness_thggzaWr_Clerk-000001","2024-01-29 04:43:58.229","Clerk-000001","polluted Label(Activity)","Check for completeness"
2098,"Request info_pwHhyBvm_Manager-000001","2024-01-29 04:47:40.291","Manager-000001","polluted Label(Activity)","Request info"
2098,"info received_rkyKHZYy_nan","2024-01-29 05:18:37.004","","polluted Label(Activity)","info received"
2098,"Check for completeness_hnKYRwcx_Clerk-000003","2024-01-29 05:18:47.004","Clerk-000003","polluted Label(Activity)","Check for completeness"
2098,"Perform checks","2024-01-29 05:25:18.290","Clerk-000002","","Perform checks"
2098,"Make decision","2024-01-29 05:35:34.158","Manager-000003","","Make decision"
2098,"notify reject_KLTlljwg_Manager-000002","2024-01-29 06:03:45.333","Manager-000002","polluted Label(Activity)","notify reject"
2098,"review request received_UAqLTuHd_nan","2024-01-29 06:41:57.838","","polluted Label(Activity)","review request received"
2098,"Check for completeness_uAHUnKRd_Clerk-000006","2024-01-29 06:42:07.838","Clerk-000006","polluted Label(Activity)","Check for completeness"
2098,"Request info","2024-01-29 06:53:29.956","Manager-000005","","Request info"
2098,"info received_FFGEJDkW_nan","2024-01-29 06:57:40.445","","polluted Label(Activity)","info received"
2098,"Check for completeness_UwrbOQKp_Clerk-000003","2024-01-29 06:57:50.445","Clerk-000003","polluted Label(Activity)","Check for completeness"
2098,"Perform checks","2024-01-29 07:08:29.849","Clerk-000002","","Perform checks"
2098,"Make decision","2024-01-29 07:08:35.158","Manager-000003","","Make decision"
2098,"notify reject","2024-01-29 07:23:06.671","Manager-000006","","notify reject"
2098,"review request received","2024-01-29 07:25:45.375","","","review request received"
2098,"Check for completeness","2024-01-29 07:25:55.375","Clerk-000001","","Check for completeness"
2098,"Perform checks","2024-01-29 07:28:56.210","Clerk-000005","","Perform checks"
2098,"Make decision_CMWCsIEK_Manager-000005","2024-01-29 07:43:48.854","Manager-000005","polluted Label(Activity)","Make decision"
2098,"notify reject","2024-01-29 07:58:03.440","Manager-000001","","notify reject"
2098,"review request received_sqbqQNqP_nan","2024-01-29 08:02:09.687","","polluted Label(Activity)","review request received"
2098,"Check for completeness","2024-01-29 08:02:19.687","Clerk-000006","","Check for completeness"
2098,"Request info_hfFJUVqk_Manager-000003","2024-01-29 08:04:13.375","Manager-000003","polluted Label(Activity)","Request info"
2098,"info received_tGBZJhrQ_nan","2024-01-29 08:06:22.743","","polluted Label(Activity)","info received"
2098,"Check for completeness","2024-01-29 08:06:32.743","Clerk-000004","","Check for completeness"
2098,"Request info_DqSWUZTw_Manager-000006","2024-01-29 08:13:19.622","Manager-000006","polluted Label(Activity)","Request info"
2098,"info received_aJlPxAjX_nan","2024-01-29 08:21:55.641","","polluted Label(Activity)","info received"
2098,"Check for completeness","2024-01-29 08:22:05.641","Clerk-000003","","Check for completeness"
2098,"Request info","2024-01-29 08:25:05.769","Manager-000004","","Request info"
2098,"info received","2024-01-29 08:26:25.980","","","info received"
2098,"Check for completeness","2024-01-29 08:26:35.980","Clerk-000002","","Check for completeness"
2098,"Perform checks","2024-01-29 08:28:23.450","Clerk-000001","","Perform checks"
2098,"Make decision","2024-01-29 08:35:46.970","Manager-000002","","Make decision"
2098,"notify reject","2024-01-29 08:49:35.312","Manager-000005","","notify reject"
2098,"review request received","2024-01-29 08:54:29.978","","","review request received"
2098,"Check for completeness","2024-01-29 08:54:39.978","Clerk-000005","","Check for completeness"
2098,"Request info","2024-01-29 09:06:03.407","Manager-000001","","Request info"
2098,"info received_EactDcQA_nan","2024-01-29 09:26:32.187","","polluted Label(Activity)","info received"
2098,"Check for completeness","2024-01-29 09:26:42.187","Clerk-000006","","Check for completeness"
2098,"Request info","2024-01-29 10:00:50.824","Manager-000003","","Request info"
2098,"info received","2024-01-29 10:42:20.348","","","info received"
2098,"Check for completeness","2024-01-29 10:42:30.348","Clerk-000002","","Check for completeness"
2098,"Request info_oqQmFEZX_Manager-000005","2024-01-29 10:48:01.421","Manager-000005","polluted Label(Activity)","Request info"
2098,"info received_jyEKWPgv_nan","2024-01-29 10:57:15.174","","polluted Label(Activity)","info received"
2098,"Check for completeness_WEupaiGw_Clerk-000001","2024-01-29 10:57:25.174","Clerk-000001","polluted Label(Activity)","Check for completeness"
2098,"Perform checks","2024-01-29 10:59:54.672","Clerk-000005","","Perform checks"
2098,"Make decision","2024-01-29 11:05:25.819","Manager-000001","","Make decision"
2098,"Notify accept_YEpMhfPf_Manager-000006","2024-01-29 11:46:59.824","Manager-000006","polluted Label(Activity)","Notify accept"
2098,"Deliver card","2024-01-29 12:00:10.474","Manager-000003","","Deliver card"
2098,"EVENT 13 END_qAQduuYb_nan","2024-01-29 12:15:00.721","","polluted Label(Activity)","EVENT 13 END"
2099,"Check for completeness","2024-01-29 04:52:06.023","Clerk-000005","","Check for completeness"
2099,"New online application received","2024-01-29 04:52:06.023","","","New online application received"
2099,"Request info","2024-01-29 05:03:07.630","Manager-000006","","Request info"
2099,"info received_BngGVCPr_nan","2024-01-29 05:03:26.672","","polluted Label(Activity)","info received"
2099,"Check for completeness_kEBZPwPT_Clerk-000004","2024-01-29 05:03:36.672","Clerk-000004","polluted Label(Activity)","Check for completeness"
2099,"Request info","2024-01-29 05:05:10.480","Manager-000005","","Request info"
2099,"info received","2024-01-29 05:05:42.762","","","info received"
2099,"Check for completeness","2024-01-29 05:05:52.762","Clerk-000006","","Check for completeness"
2099,"Request info","2024-01-29 05:07:52.204","Manager-000004","","Request info"
2099,"info received","2024-01-29 05:26:23.996","","","info received"
2099,"Check for completeness","2024-01-29 05:26:33.996","Clerk-000001","","Check for completeness"
2099,"Request info_SNeJrDaY_Manager-000006","2024-01-29 06:29:41.933","Manager-000006","polluted Label(Activity)","Request info"
2099,"info received_VivNVDEr_nan","2024-01-29 06:37:29.259","","polluted Label(Activity)","info received"
2099,"Check for completeness","2024-01-29 06:37:39.259","Clerk-000005","","Check for completeness"
2099,"Perform checks","2024-01-29 06:39:43.576","Clerk-000004","","Perform checks"
2099,"Make decision","2024-01-29 06:54:05.179","Manager-000001","","Make decision"
2099,"Notify accept_gshcBqfx_Manager-000004","2024-01-29 07:08:03.585","Manager-000004","polluted Label(Activity)","Notify accept"
2099,"Deliver card","2024-01-29 07:29:30.220","Manager-000002","","Deliver card"
2099,"EVENT 13 END","2024-01-29 07:36:43.287","","","EVENT 13 END"
2100,"Check for completeness","2024-01-29 09:49:15.937","Clerk-000004","","Check for completeness"
2100,"New online application received","2024-01-29 09:49:15.937","","","New online application received"
2100,"Perform checks","2024-01-29 10:04:19.617","Clerk-000003","","Perform checks"
2100,"Make decision","2024-01-29 10:23:03.444","Manager-000006","","Make decision"
2100,"Notify accept_QIVtWjtZ_Manager-000004","2024-01-29 10:23:36.297","Manager-000004","polluted Label(Activity)","Notify accept"
2100,"Deliver card","2024-01-29 10:41:25.224","Manager-000002","","Deliver card"
2100,"EVENT 13 END","2024-01-29 10:52:48.500","","","EVENT 13 END"
2101,"Check for completeness","2024-01-29 11:47:36.545","Clerk-000006","","Check for completeness"
2101,"New online application received_ffqdcdBL_nan","2024-01-29 11:47:36.545","","polluted Label(Activity)","New online application received"
2101,"Request info_BHajdeNF_Manager-000004","2024-01-29 11:49:11.054","Manager-000004","polluted Label(Activity)","Request info"
2101,"info received","2024-01-29 11:49:52.634","","","info received"
2101,"Check for completeness","2024-01-29 11:50:02.634","Clerk-000004","","Check for completeness"
2101,"Perform checks","2024-01-29 12:06:47.089","Clerk-000002","","Perform checks"
2101,"Make decision_pRqeXdoK_Manager-000005","2024-01-29 12:14:30.075","Manager-000005","polluted Label(Activity)","Make decision"
2101,"Notify accept_qrIvihNq_Manager-000001","2024-01-29 12:35:09.047","Manager-000001","polluted Label(Activity)","Notify accept"
2101,"Deliver card","2024-01-29 12:42:00.809","Manager-000006","","Deliver card"
2101,"EVENT 13 END","2024-01-29 12:43:30.257","","","EVENT 13 END"
2103,"Check for completeness","2024-01-29 12:08:16.305","Clerk-000001","","Check for completeness"
2103,"New online application received","2024-01-29 12:08:16.305","","","New online application received"
2103,"Perform checks_ffHkhggt_Clerk-000006","2024-01-29 12:22:15.387","Clerk-000006","polluted Label(Activity)","Perform checks"
2103,"Make decision_rYSgjoyL_Manager-000004","2024-01-29 12:38:46.097","Manager-000004","polluted Label(Activity)","Make decision"
2103,"Notify accept_RUzmmPfA_Manager-000002","2024-01-29 12:48:13.984","Manager-000002","polluted Label(Activity)","Notify accept"
2103,"Deliver card_jquQokeM_Manager-000003","2024-01-29 12:49:03.811","Manager-000003","polluted Label(Activity)","Deliver card"
2103,"EVENT 13 END","2024-01-29 13:10:46.729","","","EVENT 13 END"
2104,"Check for completeness","2024-01-29 12:28:01.335","Clerk-000004","","Check for completeness"
2104,"New online application received","2024-01-29 12:28:01.335","","","New online application received"
2104,"Request info_IxVnxEMO_Manager-000001","2024-01-29 13:14:30.174","Manager-000001","polluted Label(Activity)","Request info"
2104,"info received","2024-01-29 13:16:22.547","","","info received"
2104,"Check for completeness_PMTMfmNN_Clerk-000002","2024-01-29 13:16:32.547","Clerk-000002","polluted Label(Activity)","Check for completeness"
2104,"Request info_ZvrCUmJd_Manager-000006","2024-01-29 13:17:33.237","Manager-000006","polluted Label(Activity)","Request info"
2104,"info received_IKmxrONq_nan","2024-01-29 13:17:34.287","","polluted Label(Activity)","info received"
2104,"Check for completeness","2024-01-29 13:17:44.287","Clerk-000001","","Check for completeness"
2104,"Request info_JJjTHaJJ_Manager-000003","2024-01-29 13:18:28.928","Manager-000003","polluted Label(Activity)","Request info"
2104,"info received","2024-01-29 13:38:54.256","","","info received"
2104,"Check for completeness_hsHFLgvH_Clerk-000005","2024-01-29 13:39:04.256","Clerk-000005","polluted Label(Activity)","Check for completeness"
2104,"Request info","2024-01-29 13:50:44.089","Manager-000006","","Request info"
2104,"info received_CVcfrdrA_nan","2024-01-29 14:03:37.444","","polluted Label(Activity)","info received"
2104,"Check for completeness_SpoUQYYP_Clerk-000002","2024-01-29 14:03:47.444","Clerk-000002","polluted Label(Activity)","Check for completeness"
2104,"Perform checks_zHeCHvIq_Clerk-000001","2024-01-29 14:04:07.334","Clerk-000001","polluted Label(Activity)","Perform checks"
2104,"Make decision","2024-01-29 14:22:07.629","Manager-000002","","Make decision"
2104,"Notify accept_EALjpOLI_Manager-000003","2024-01-29 14:23:47.743","Manager-000003","polluted Label(Activity)","Notify accept"
2104,"Deliver card","2024-01-29 14:30:59.686","Manager-000001","","Deliver card"
2104,"EVENT 13 END","2024-01-29 14:44:50.942","","","EVENT 13 END"
2105,"Check for completeness_CCDzhGrM_Clerk-000006","2024-01-29 13:21:44.445","Clerk-000006","polluted Label(Activity)","Check for completeness"
2105,"New online application received","2024-01-29 13:21:44.445","","","New online application received"
2105,"Request info_UvlUihMY_Manager-000001","2024-01-29 13:33:29.226","Manager-000001","polluted Label(Activity)","Request info"
2105,"info received","2024-01-29 13:39:13.174","","","info received"
2105,"Check for completeness","2024-01-29 13:39:23.174","Clerk-000003","","Check for completeness"
2105,"Perform checks","2024-01-29 13:48:42.860","Clerk-000004","","Perform checks"
2105,"Make decision_ArGUfyYL_Manager-000005","2024-01-29 13:56:38.417","Manager-000005","polluted Label(Activity)","Make decision"
2105,"notify reject_YjyieQtn_Manager-000004","2024-01-29 14:07:21.744","Manager-000004","polluted Label(Activity)","notify reject"
2105,"time out_HqltIRmV_nan","2024-01-29 14:15:56.286","","polluted Label(Activity)","time out"
2105,"EVENT 13 END","2024-01-29 14:16:06.286","","","EVENT 13 END"
2106,"Check for completeness_aZNcbZlU_Clerk-000006","2024-01-29 14:25:08.953","Clerk-000006","polluted Label(Activity)","Check for completeness"
2106,"New online application received","2024-01-29 14:25:08.953","","","New online application received"
2106,"Perform checks","2024-01-29 14:35:05.988","Clerk-000003","","Perform checks"
2106,"Make decision","2024-01-29 14:45:31.578","Manager-000006","","Make decision"
2106,"Notify accept_PFiqkshT_Manager-000005","2024-01-29 15:25:07.673","Manager-000005","polluted Label(Activity)","Notify accept"
2106,"Deliver card","2024-01-29 15:35:07.365","Manager-000004","","Deliver card"
2106,"EVENT 13 END","2024-01-29 15:35:15.402","","","EVENT 13 END"
2107,"Check for completeness","2024-01-29 15:46:28.637","Clerk-000005","","Check for completeness"
2107,"New online application received_LzHyaKMB_nan","2024-01-29 15:46:28.637","","polluted Label(Activity)","New online application received"
2107,"Request info_oxDXQJpz_Manager-000002","2024-01-29 15:50:15.151","Manager-000002","polluted Label(Activity)","Request info"
2107,"info received_iUTFhBDa_nan","2024-01-29 16:15:10.117","","polluted Label(Activity)","info received"
2107,"Check for completeness","2024-01-29 16:15:20.117","Clerk-000004","","Check for completeness"
2107,"Request info","2024-01-29 16:19:16.163","Manager-000003","","Request info"
2107,"info received","2024-01-29 16:33:23.762","","","info received"
2107,"Check for completeness_rYLcxQAO_Clerk-000002","2024-01-29 16:33:33.762","Clerk-000002","polluted Label(Activity)","Check for completeness"
2107,"Request info","2024-01-29 16:36:15.772","Manager-000001","","Request info"
2107,"info received","2024-01-29 16:44:45.460","","","info received"
2107,"Check for completeness_fgTcBhZf_Clerk-000001","2024-01-29 16:44:55.460","Clerk-000001","polluted Label(Activity)","Check for completeness"
2107,"Perform checks","2024-01-29 17:23:48.536","Clerk-000004","","Perform checks"
2107,"Make decision_XwqJSKWC_Manager-000005","2024-01-29 17:24:22.742","Manager-000005","polluted Label(Activity)","Make decision"
2107,"notify reject_BumMPYxp_Manager-000002","2024-01-29 17:32:46.649","Manager-000002","polluted Label(Activity)","notify reject"
2107,"time out_RyGNpSnd_nan","2024-01-29 17:57:51.412","","polluted Label(Activity)","time out"
2107,"EVENT 13 END_NNIiHnQA_nan","2024-01-29 17:58:01.412","","polluted Label(Activity)","EVENT 13 END"
2108,"Check for completeness_UZMyxjMz_Clerk-000006","2024-01-29 16:58:45.862","Clerk-000006","polluted Label(Activity)","Check for completeness"
2108,"New online application received_vomwZgXy_nan","2024-01-29 16:58:45.862","","polluted Label(Activity)","New online application received"
2108,"Request info_fXwKsHqM_Manager-000006","2024-01-29 16:59:54.214","Manager-000006","polluted Label(Activity)","Request info"
2108,"info received","2024-01-29 17:20:38.327","","","info received"
2108,"Check for completeness","2024-01-29 17:20:48.327","Clerk-000005","","Check for completeness"
