"Case","Activity","Timestamp","Resource","Injection","org"
3199,"Bring drinks_xknaPZbS_Barman-000001","2024-09-21 01:55:59.706","Barman-000001","polluted Label(Activity)","Bring drinks"
3199,"Review drinks","2024-09-21 01:57:40.122","Waiter-000001","","Review drinks"
3199,"prepare drinks_VSDCHtAV_Barman-000003","2024-09-21 01:57:49.418","Barman-000003","polluted Label(Activity)","prepare drinks"
3199,"Bring drinks_ihWjFjtV_Barman-000003","2024-09-23 18:02:00.199","Barman-000003","polluted Label(Activity)","Bring drinks"
3199,"Review drinks","2024-09-23 18:03:43.601","Waiter-000003","","Review drinks"
3199,"Prepare main course_rMndzGBT_Cook-000003","2024-09-30 20:03:20.466","Cook-000003","polluted Label(Activity)","Prepare main course"
3199,"Signal food complete","2024-10-07 23:14:47.147","Cook-000002","","Signal food complete"
3199,"Bring food","2024-10-07 23:21:57.961","Cook helper-000003","","Bring food"
3199,"Deliver to customer","2024-10-07 23:24:42.744","Waiter-000004","","Deliver to customer"
3199,"EVENT 8 END","2024-10-07 23:30:12.812","","","EVENT 8 END"
3200,"start_PEjFTThc_nan","2024-09-21 02:00:00.000","","polluted Label(Activity)","start"
3200,"Take order","2024-09-23 18:00:00.000","Waiter-000004","","Take order"
3200,"Review order","2024-09-23 18:00:05.020","Waiter-000001","","Review order"
3200,"prepare drinks_hmmbxduH_Barman-000001","2024-09-23 18:01:26.674","Barman-000001","polluted Label(Activity)","prepare drinks"
3200,"Bring drinks","2024-09-23 18:15:43.778","Barman-000002","","Bring drinks"
3200,"Review drinks_zyuGMphS_Waiter-000001","2024-09-23 18:17:11.004","Waiter-000001","polluted Label(Activity)","Review drinks"
3200,"prepare drinks_AdglpXQo_Barman-000003","2024-09-23 18:17:12.685","Barman-000003","polluted Label(Activity)","prepare drinks"
3200,"Bring drinks","2024-09-23 18:21:52.333","Barman-000002","","Bring drinks"
3200,"Review drinks","2024-09-23 18:29:10.675","Waiter-000004","","Review drinks"
3200,"Prepare main course_FVipbmEw_Cook-000003","2024-09-30 20:16:50.888","Cook-000003","polluted Label(Activity)","Prepare main course"
3200,"Signal food complete_nKbpLeWy_Cook-000002","2024-10-07 23:32:12.877","Cook-000002","polluted Label(Activity)","Signal food complete"
3200,"Bring food","2024-10-07 23:37:43.137","Cook helper-000002","","Bring food"
3200,"Deliver to customer","2024-10-07 23:48:57.909","Waiter-000003","","Deliver to customer"
3200,"EVENT 8 END","2024-10-07 23:51:49.647","","","EVENT 8 END"
3202,"Take order","2024-09-23 18:30:00.000","Waiter-000001","","Take order"
3202,"start_pbmZkxRv_nan","2024-09-23 18:30:00.000","","polluted Label(Activity)","start"
3202,"Review order_RjTOkCHO_Waiter-000005","2024-09-23 18:30:52.942","Waiter-000005","polluted Label(Activity)","Review order"
3202,"prepare drinks_eUbVKGyZ_Barman-000001","2024-09-23 18:31:13.901","Barman-000001","polluted Label(Activity)","prepare drinks"
3202,"Bring drinks_YVMXlgfy_Barman-000002","2024-09-23 18:36:49.285","Barman-000002","polluted Label(Activity)","Bring drinks"
3202,"Review drinks_iScTUdaQ_Waiter-000002","2024-09-23 18:37:56.974","Waiter-000002","polluted Label(Activity)","Review drinks"
3202,"Prepare main course_aidGLMff_Cook-000002","2024-09-30 20:40:06.049","Cook-000002","polluted Label(Activity)","Prepare main course"
3202,"Signal food complete","2024-10-08 00:18:21.250","Cook-000001","","Signal food complete"
3202,"Bring food_hrWmyuWI_Cook helper-000003","2024-10-08 01:18:38.414","Cook helper-000003","polluted Label(Activity)","Bring food"
3202,"Deliver to customer_gaKlifjB_Waiter-000004","2024-10-08 01:22:17.930","Waiter-000004","polluted Label(Activity)","Deliver to customer"
3202,"EVENT 8 END","2024-10-08 01:22:43.776","","","EVENT 8 END"
3204,"Take order","2024-09-23 19:00:00.000","Waiter-000004","","Take order"
3204,"start_frCKHlEn_nan","2024-09-23 19:00:00.000","","polluted Label(Activity)","start"
3204,"Review order","2024-09-23 19:01:18.505","Waiter-000003","","Review order"
3204,"prepare drinks_pjYqAyFT_Barman-000002","2024-09-23 19:02:38.263","Barman-000002","polluted Label(Activity)","prepare drinks"
3204,"Bring drinks_naYOjaMv_Barman-000003","2024-09-23 19:02:46.672","Barman-000003","polluted Label(Activity)","Bring drinks"
3204,"Review drinks","2024-09-23 19:07:31.187","Waiter-000004","","Review drinks"
3204,"Prepare main course_VYSpFkMa_Cook-000003","2024-09-30 21:38:11.452","Cook-000003","polluted Label(Activity)","Prepare main course"
3204,"Signal food complete_ZcBZQISV_Cook-000001","2024-10-07 23:45:45.696","Cook-000001","polluted Label(Activity)","Signal food complete"
3204,"Bring food_cPcnwjgH_Cook helper-000001","2024-10-08 00:18:21.250","Cook helper-000001","polluted Label(Activity)","Bring food"
3204,"Deliver to customer_ZnAoxJDo_Waiter-000001","2024-10-08 00:25:05.668","Waiter-000001","polluted Label(Activity)","Deliver to customer"
3204,"EVENT 8 END_pCxZEASS_nan","2024-10-08 00:27:18.159","","polluted Label(Activity)","EVENT 8 END"
3205,"Take order","2024-09-23 19:15:00.000","Waiter-000005","","Take order"
3205,"start_iJgbfQnV_nan","2024-09-23 19:15:00.000","","polluted Label(Activity)","start"
3205,"Review order_zdkRJbru_Waiter-000001","2024-09-23 19:15:10.368","Waiter-000001","polluted Label(Activity)","Review order"
3205,"prepare drinks","2024-09-23 19:16:15.610","Barman-000001","","prepare drinks"
3205,"Bring drinks_jYlDZrwA_Barman-000002","2024-09-23 19:21:42.807","Barman-000002","polluted Label(Activity)","Bring drinks"
3205,"Review drinks_AWbAzyCp_Waiter-000002","2024-09-23 19:25:01.356","Waiter-000002","polluted Label(Activity)","Review drinks"
3205,"Prepare main course_iPNZbtwl_Cook-000001","2024-09-30 21:47:10.693","Cook-000001","polluted Label(Activity)","Prepare main course"
3205,"Signal food complete","2024-10-07 23:57:02.546","Cook-000002","","Signal food complete"
3205,"Bring food_HbEosQki_Cook helper-000001","2024-10-08 00:52:44.932","Cook helper-000001","polluted Label(Activity)","Bring food"
3205,"Deliver to customer","2024-10-08 01:01:06.294","Waiter-000003","","Deliver to customer"
3205,"EVENT 8 END_btwKlrJu_nan","2024-10-08 01:01:17.597","","polluted Label(Activity)","EVENT 8 END"
3207,"Take order","2024-09-23 19:45:00.000","Waiter-000002","","Take order"
3207,"start","2024-09-23 19:45:00.000","","","start"
3207,"Review order_mhgPPGfq_Waiter-000004","2024-09-23 19:45:53.319","Waiter-000004","polluted Label(Activity)","Review order"
3207,"prepare drinks","2024-09-23 19:48:36.462","Barman-000002","","prepare drinks"
3207,"Bring drinks_lGMFVaOh_Barman-000003","2024-09-23 19:55:46.577","Barman-000003","polluted Label(Activity)","Bring drinks"
3207,"Review drinks_JxrCjOJi_Waiter-000003","2024-09-23 19:57:00.167","Waiter-000003","polluted Label(Activity)","Review drinks"
3207,"Prepare main course_CBSNTjjS_Cook-000001","2024-09-30 22:38:46.035","Cook-000001","polluted Label(Activity)","Prepare main course"
3207,"Signal food complete_zGbeWvlI_Cook-000003","2024-10-08 01:58:27.502","Cook-000003","polluted Label(Activity)","Signal food complete"
3207,"Bring food","2024-10-08 18:06:32.547","Cook helper-000001","","Bring food"
3207,"Deliver to customer","2024-10-08 18:06:35.805","Waiter-000005","","Deliver to customer"
3207,"EVENT 8 END_WMRAqgwo_nan","2024-10-08 18:09:05.568","","polluted Label(Activity)","EVENT 8 END"
3208,"Take order","2024-09-23 20:00:00.000","Waiter-000004","","Take order"
3208,"start","2024-09-23 20:00:00.000","","","start"
3208,"Review order","2024-09-23 20:11:24.250","Waiter-000005","","Review order"
3208,"prepare drinks","2024-09-23 20:11:25.046","Barman-000001","","prepare drinks"
3208,"Bring drinks","2024-09-23 20:13:53.106","Barman-000002","","Bring drinks"
3208,"Review drinks_DVujNjhA_Waiter-000004","2024-09-23 20:27:39.498","Waiter-000004","polluted Label(Activity)","Review drinks"
3208,"Prepare main course_xhDowXIj_Cook-000003","2024-09-30 22:42:29.642","Cook-000003","polluted Label(Activity)","Prepare main course"
3208,"Signal food complete","2024-10-08 01:18:38.414","Cook-000001","","Signal food complete"
3208,"Bring food","2024-10-08 18:14:23.754","Cook helper-000002","","Bring food"
3208,"Deliver to customer","2024-10-08 18:18:35.729","Waiter-000005","","Deliver to customer"
3208,"EVENT 8 END","2024-10-08 18:19:32.303","","","EVENT 8 END"
3210,"Take order_teNqLuuv_Waiter-000005","2024-09-23 20:30:00.000","Waiter-000005","polluted Label(Activity)","Take order"
3210,"start_ZJiJhgvK_nan","2024-09-23 20:30:00.000","","polluted Label(Activity)","start"
3210,"Review order_nWoXeEVA_Waiter-000003","2024-09-23 20:30:10.862","Waiter-000003","polluted Label(Activity)","Review order"
3210,"prepare drinks_lmYNgynT_Barman-000003","2024-09-23 20:31:28.057","Barman-000003","polluted Label(Activity)","prepare drinks"
3210,"Bring drinks_EixFuQTS_Barman-000002","2024-09-23 20:31:49.248","Barman-000002","polluted Label(Activity)","Bring drinks"
3210,"Review drinks_PyGwZKQz_Waiter-000001","2024-09-23 20:35:54.168","Waiter-000001","polluted Label(Activity)","Review drinks"
3210,"prepare drinks_HezvmSAo_Barman-000003","2024-09-23 20:36:01.627","Barman-000003","polluted Label(Activity)","prepare drinks"
3210,"Bring drinks_FrjRyIEg_Barman-000001","2024-09-23 20:38:27.488","Barman-000001","polluted Label(Activity)","Bring drinks"
3210,"Review drinks","2024-09-23 20:38:36.185","Waiter-000004","","Review drinks"
3210,"prepare drinks_lUmQrMCX_Barman-000002","2024-09-23 20:39:20.949","Barman-000002","polluted Label(Activity)","prepare drinks"
3210,"Bring drinks","2024-09-23 20:52:08.681","Barman-000003","","Bring drinks"
3210,"Review drinks","2024-09-23 20:57:27.194","Waiter-000001","","Review drinks"
3210,"Prepare main course","2024-09-30 23:16:32.109","Cook-000002","","Prepare main course"
3210,"Signal food complete","2024-10-08 18:18:10.028","Cook-000002","","Signal food complete"
3210,"Bring food","2024-10-08 18:56:44.123","Cook helper-000002","","Bring food"
3210,"Deliver to customer","2024-10-08 19:01:12.711","Waiter-000003","","Deliver to customer"
3210,"EVENT 8 END_xgyDOQIL_nan","2024-10-08 19:02:22.419","","polluted Label(Activity)","EVENT 8 END"
3211,"Take order_ECknzfOG_Waiter-000005","2024-09-23 20:45:00.000","Waiter-000005","polluted Label(Activity)","Take order"
3211,"start_aQytHKtU_nan","2024-09-23 20:45:00.000","","polluted Label(Activity)","start"
3211,"Review order_LUcxHUKB_Waiter-000003","2024-09-23 20:45:11.435","Waiter-000003","polluted Label(Activity)","Review order"
3211,"prepare drinks","2024-09-23 20:47:12.952","Barman-000003","","prepare drinks"
3211,"Bring drinks","2024-09-23 20:47:58.045","Barman-000001","","Bring drinks"
3211,"Review drinks_VlxtFFuf_Waiter-000002","2024-09-23 20:52:36.447","Waiter-000002","polluted Label(Activity)","Review drinks"
3211,"Prepare main course","2024-09-30 23:34:01.742","Cook-000001","","Prepare main course"
3211,"Signal food complete","2024-10-08 18:14:23.754","Cook-000001","","Signal food complete"
3211,"Bring food_EAJtpgpV_Cook helper-000003","2024-10-08 18:14:33.205","Cook helper-000003","polluted Label(Activity)","Bring food"
3211,"Deliver to customer","2024-10-08 18:17:57.647","Waiter-000003","","Deliver to customer"
3211,"EVENT 8 END_PTYBPeVS_nan","2024-10-08 18:19:03.380","","polluted Label(Activity)","EVENT 8 END"
3212,"Take order_IhNxtJdT_Waiter-000004","2024-09-23 21:00:00.000","Waiter-000004","polluted Label(Activity)","Take order"
3212,"start_XCoBVDow_nan","2024-09-23 21:00:00.000","","polluted Label(Activity)","start"
3212,"Review order","2024-09-23 21:00:12.342","Waiter-000005","","Review order"
3212,"prepare drinks","2024-09-23 21:01:31.381","Barman-000002","","prepare drinks"
3212,"Bring drinks_zsgXkkfB_Barman-000001","2024-09-23 21:03:49.862","Barman-000001","polluted Label(Activity)","Bring drinks"
3212,"Review drinks","2024-09-23 21:11:09.999","Waiter-000001","","Review drinks"
3212,"Prepare main course_oXosFSgT_Cook-000003","2024-09-30 23:43:56.796","Cook-000003","polluted Label(Activity)","Prepare main course"
3212,"Signal food complete_urspLqjW_Cook-000002","2024-10-08 18:56:44.123","Cook-000002","polluted Label(Activity)","Signal food complete"
3212,"Bring food_UJZLQwyW_Cook helper-000001","2024-10-08 19:36:38.733","Cook helper-000001","polluted Label(Activity)","Bring food"
3212,"Deliver to customer","2024-10-08 19:37:54.140","Waiter-000005","","Deliver to customer"
3212,"EVENT 8 END_gJPRBYCH_nan","2024-10-08 19:42:35.134","","polluted Label(Activity)","EVENT 8 END"
3213,"Take order_xSwRmiNG_Waiter-000004","2024-09-23 21:15:00.000","Waiter-000004","polluted Label(Activity)","Take order"
3213,"start","2024-09-23 21:15:00.000","","","start"
3213,"Review order","2024-09-23 21:16:42.211","Waiter-000003","","Review order"
3213,"prepare drinks","2024-09-23 21:17:48.914","Barman-000003","","prepare drinks"
3213,"Bring drinks","2024-09-23 21:20:40.016","Barman-000002","","Bring drinks"
3213,"Review drinks_tDBZiOKp_Waiter-000001","2024-09-23 21:23:54.883","Waiter-000001","polluted Label(Activity)","Review drinks"
3213,"prepare drinks_NHHlacnX_Barman-000001","2024-09-23 21:24:17.569","Barman-000001","polluted Label(Activity)","prepare drinks"
3213,"Bring drinks_AwkwUxhu_Barman-000003","2024-09-23 21:32:07.993","Barman-000003","polluted Label(Activity)","Bring drinks"
3213,"Review drinks_DoTpzUtZ_Waiter-000005","2024-09-23 21:32:58.122","Waiter-000005","polluted Label(Activity)","Review drinks"
3213,"Prepare main course_LxEmqwuH_Cook-000001","2024-09-30 23:44:42.605","Cook-000001","polluted Label(Activity)","Prepare main course"
3213,"Signal food complete_yGVrmKKi_Cook-000003","2024-10-08 18:29:55.578","Cook-000003","polluted Label(Activity)","Signal food complete"
3213,"Bring food_MNIkXaYO_Cook helper-000001","2024-10-08 18:50:43.485","Cook helper-000001","polluted Label(Activity)","Bring food"
3213,"Deliver to customer","2024-10-08 18:52:15.803","Waiter-000002","","Deliver to customer"
3213,"EVENT 8 END","2024-10-08 18:52:54.822","","","EVENT 8 END"
3214,"Take order_srfQdaqM_Waiter-000002","2024-09-23 21:30:00.000","Waiter-000002","polluted Label(Activity)","Take order"
3214,"start","2024-09-23 21:30:00.000","","","start"
3214,"Review order_RFgCvwbm_Waiter-000004","2024-09-23 21:37:31.125","Waiter-000004","polluted Label(Activity)","Review order"
3214,"Prepare starter_wdzZnBag_Cook helper-000002","2024-09-23 21:38:55.954","Cook helper-000002","polluted Label(Activity)","Prepare starter"
3214,"prepare drinks_jMaxJMAP_Barman-000002","2024-09-23 21:38:55.954","Barman-000002","polluted Label(Activity)","prepare drinks"
3214,"Bring drinks_ktFqiiDm_Barman-000001","2024-09-23 21:41:54.113","Barman-000001","polluted Label(Activity)","Bring drinks"
3214,"Review drinks","2024-09-23 21:42:10.945","Waiter-000003","","Review drinks"
3214,"Prepare main course_QilPkAio_Cook-000002","2024-10-01 00:06:55.682","Cook-000002","polluted Label(Activity)","Prepare main course"
3214,"Signal food complete","2024-10-08 18:56:25.815","Cook-000003","","Signal food complete"
3214,"Bring food","2024-10-08 18:59:45.846","Cook helper-000003","","Bring food"
3214,"Deliver to customer_DmZZsutN_Waiter-000001","2024-10-08 19:09:52.262","Waiter-000001","polluted Label(Activity)","Deliver to customer"
3214,"EVENT 8 END_ubzsfngV_nan","2024-10-08 19:11:12.756","","polluted Label(Activity)","EVENT 8 END"
3215,"Take order","2024-09-23 21:45:00.000","Waiter-000005","","Take order"
3215,"start","2024-09-23 21:45:00.000","","","start"
3215,"Review order","2024-09-23 21:45:02.136","Waiter-000002","","Review order"
3215,"prepare drinks_oBFaABZR_Barman-000003","2024-09-23 21:45:20.809","Barman-000003","polluted Label(Activity)","prepare drinks"
3215,"Bring drinks_OxIwaigL_Barman-000002","2024-09-23 21:47:23.153","Barman-000002","polluted Label(Activity)","Bring drinks"
3215,"Review drinks","2024-09-23 21:49:19.153","Waiter-000001","","Review drinks"
3215,"prepare drinks","2024-09-23 21:51:51.620","Barman-000001","","prepare drinks"
3215,"Bring drinks","2024-09-23 21:52:04.214","Barman-000003","","Bring drinks"
3215,"Review drinks_YDhMKEBh_Waiter-000005","2024-09-23 21:58:26.766","Waiter-000005","polluted Label(Activity)","Review drinks"
3215,"Prepare main course","2024-10-01 00:45:59.373","Cook-000001","","Prepare main course"
3215,"Signal food complete","2024-10-08 18:59:45.846","Cook-000003","","Signal food complete"
3215,"Bring food","2024-10-08 19:16:09.871","Cook helper-000002","","Bring food"
3215,"Deliver to customer","2024-10-08 19:18:32.830","Waiter-000004","","Deliver to customer"
3215,"EVENT 8 END_QtKUhsIQ_nan","2024-10-08 19:21:26.167","","polluted Label(Activity)","EVENT 8 END"
3217,"Take order_NUfsBcjW_Waiter-000005","2024-09-23 22:15:00.000","Waiter-000005","polluted Label(Activity)","Take order"
3217,"start","2024-09-23 22:15:00.000","","","start"
3217,"Review order","2024-09-23 22:16:04.283","Waiter-000002","","Review order"
3217,"Prepare starter_XGvCVQSs_Cook helper-000002","2024-09-23 22:16:39.536","Cook helper-000002","polluted Label(Activity)","Prepare starter"
3217,"prepare drinks","2024-09-23 22:16:39.536","Barman-000003","","prepare drinks"
3217,"Bring drinks_zHHjAtmP_Barman-000002","2024-09-23 22:20:11.128","Barman-000002","polluted Label(Activity)","Bring drinks"
3217,"Review drinks_QuCiGRXa_Waiter-000004","2024-09-23 22:22:05.372","Waiter-000004","polluted Label(Activity)","Review drinks"
3217,"Signal food complete_mCctSAoY_Cook-000003","2024-10-01 01:48:56.717","Cook-000003","polluted Label(Activity)","Signal food complete"
3217,"Bring food","2024-10-01 01:51:25.484","Cook helper-000002","","Bring food"
3217,"Deliver to customer_EqvIvTDb_Waiter-000005","2024-10-01 01:53:19.230","Waiter-000005","polluted Label(Activity)","Deliver to customer"
3217,"EVENT 8 END","2024-10-01 01:53:32.478","","","EVENT 8 END"
3218,"Take order","2024-09-23 22:30:00.000","Waiter-000003","","Take order"
3218,"start_FAARgPJd_nan","2024-09-23 22:30:00.000","","polluted Label(Activity)","start"
3218,"Review order","2024-09-23 22:39:12.325","Waiter-000005","","Review order"
3218,"Prepare starter_tZsOrMGB_Cook helper-000003","2024-09-23 22:39:29.920","Cook helper-000003","polluted Label(Activity)","Prepare starter"
3218,"prepare drinks_wAvLIEIj_Barman-000001","2024-09-23 22:39:29.920","Barman-000001","polluted Label(Activity)","prepare drinks"
3218,"Bring drinks","2024-09-23 22:50:29.422","Barman-000003","","Bring drinks"
3218,"Review drinks","2024-09-23 22:55:54.030","Waiter-000001","","Review drinks"
3218,"prepare drinks_QaKdGdMq_Barman-000001","2024-09-23 22:56:31.395","Barman-000001","polluted Label(Activity)","prepare drinks"
3218,"Bring drinks_BQykJxvR_Barman-000003","2024-09-23 23:06:40.151","Barman-000003","polluted Label(Activity)","Bring drinks"
3218,"Review drinks","2024-09-23 23:08:24.266","Waiter-000001","","Review drinks"
3218,"Prepare main course","2024-10-01 18:11:59.737","Cook-000001","","Prepare main course"
3218,"Signal food complete_muEIkClc_Cook-000003","2024-10-08 19:47:53.336","Cook-000003","polluted Label(Activity)","Signal food complete"
3218,"Bring food_HTurWqsV_Cook helper-000003","2024-10-08 20:46:36.405","Cook helper-000003","polluted Label(Activity)","Bring food"
3218,"Deliver to customer_frGONIuR_Waiter-000001","2024-10-08 20:46:41.365","Waiter-000001","polluted Label(Activity)","Deliver to customer"
3218,"EVENT 8 END_peiGERTx_nan","2024-10-08 20:47:55.989","","polluted Label(Activity)","EVENT 8 END"
3219,"Take order","2024-09-23 22:45:00.000","Waiter-000004","","Take order"
3219,"start_FzGVlPEy_nan","2024-09-23 22:45:00.000","","polluted Label(Activity)","start"
3219,"Review order","2024-09-23 22:45:00.971","Waiter-000003","","Review order"
3219,"prepare drinks","2024-09-23 22:45:20.107","Barman-000003","","prepare drinks"
3219,"Bring drinks_UImUUFas_Barman-000002","2024-09-23 22:46:21.077","Barman-000002","polluted Label(Activity)","Bring drinks"
3219,"Review drinks","2024-09-23 22:50:51.444","Waiter-000005","","Review drinks"
3219,"Prepare main course_XpplcdcQ_Cook-000001","2024-10-01 18:29:23.171","Cook-000001","polluted Label(Activity)","Prepare main course"
3219,"Signal food complete_LRYqZTxF_Cook-000001","2024-10-08 19:54:54.702","Cook-000001","polluted Label(Activity)","Signal food complete"
3219,"Bring food","2024-10-08 20:13:56.076","Cook helper-000003","","Bring food"
3219,"Deliver to customer","2024-10-08 20:14:15.784","Waiter-000002","","Deliver to customer"
3219,"EVENT 8 END_vumKYPtG_nan","2024-10-08 20:15:26.313","","polluted Label(Activity)","EVENT 8 END"
3222,"Take order","2024-09-23 23:30:00.000","Waiter-000001","","Take order"
3222,"start_SdvGVAaC_nan","2024-09-23 23:30:00.000","","polluted Label(Activity)","start"
3222,"Review order_vPYaMFGQ_Waiter-000003","2024-09-23 23:30:18.084","Waiter-000003","polluted Label(Activity)","Review order"
3222,"prepare drinks","2024-09-23 23:30:27.330","Barman-000001","","prepare drinks"
3222,"Bring drinks_BxhVTKBk_Barman-000003","2024-09-23 23:37:37.304","Barman-000003","polluted Label(Activity)","Bring drinks"
3222,"Review drinks","2024-09-23 23:43:03.162","Waiter-000001","","Review drinks"
3222,"prepare drinks_AywGbyTM_Barman-000002","2024-09-23 23:45:07.757","Barman-000002","polluted Label(Activity)","prepare drinks"
3222,"Bring drinks_JmZmGMuR_Barman-000003","2024-09-23 23:51:13.054","Barman-000003","polluted Label(Activity)","Bring drinks"
3222,"Review drinks_QqpCyUvH_Waiter-000005","2024-09-23 23:51:19.052","Waiter-000005","polluted Label(Activity)","Review drinks"
3222,"prepare drinks_mMylRhBX_Barman-000001","2024-09-23 23:53:44.342","Barman-000001","polluted Label(Activity)","prepare drinks"
3222,"Bring drinks","2024-09-23 23:54:12.703","Barman-000003","","Bring drinks"
3222,"Review drinks_UVBBtwhh_Waiter-000003","2024-09-23 23:56:10.886","Waiter-000003","polluted Label(Activity)","Review drinks"
3222,"Prepare main course","2024-10-01 18:46:46.548","Cook-000001","","Prepare main course"
3222,"Signal food complete_hGdvAhCn_Cook-000003","2024-10-08 21:31:51.897","Cook-000003","polluted Label(Activity)","Signal food complete"
3222,"Bring food","2024-10-08 21:36:07.384","Cook helper-000001","","Bring food"
3222,"Deliver to customer","2024-10-08 21:42:13.077","Waiter-000001","","Deliver to customer"
3222,"EVENT 8 END","2024-10-08 21:43:08.655","","","EVENT 8 END"
3223,"Take order_hdCiOnSK_Waiter-000003","2024-09-23 23:45:00.000","Waiter-000003","polluted Label(Activity)","Take order"
3223,"start","2024-09-23 23:45:00.000","","","start"
3223,"Review order","2024-09-23 23:46:31.522","Waiter-000002","","Review order"
3223,"prepare drinks","2024-09-23 23:47:29.330","Barman-000001","","prepare drinks"
3223,"Bring drinks_ELIBeyqj_Barman-000002","2024-09-23 23:51:16.784","Barman-000002","polluted Label(Activity)","Bring drinks"
3223,"Review drinks","2024-09-24 00:04:26.650","Waiter-000005","","Review drinks"
3223,"prepare drinks","2024-09-24 00:04:52.847","Barman-000003","","prepare drinks"
3223,"Bring drinks","2024-09-24 00:05:16.448","Barman-000002","","Bring drinks"
3223,"Review drinks","2024-09-24 00:23:50.517","Waiter-000004","","Review drinks"
3223,"Prepare main course","2024-10-01 19:31:31.422","Cook-000001","","Prepare main course"
3223,"Signal food complete","2024-10-08 22:01:08.373","Cook-000002","","Signal food complete"
3223,"Bring food","2024-10-08 22:04:10.593","Cook helper-000002","","Bring food"
3223,"Deliver to customer_LfrKTvtu_Waiter-000004","2024-10-08 22:04:52.115","Waiter-000004","polluted Label(Activity)","Deliver to customer"
3223,"EVENT 8 END","2024-10-08 22:06:45.885","","","EVENT 8 END"
3224,"Take order_FAmvnzDk_Waiter-000002","2024-09-24 00:00:00.000","Waiter-000002","polluted Label(Activity)","Take order"
3224,"start","2024-09-24 00:00:00.000","","","start"
3224,"Review order_oJehtaxS_Waiter-000004","2024-09-24 00:00:57.473","Waiter-000004","polluted Label(Activity)","Review order"
3224,"Prepare starter","2024-09-24 00:01:12.247","Cook helper-000002","","Prepare starter"
3224,"prepare drinks_zrgzBHpc_Barman-000001","2024-09-24 00:01:12.247","Barman-000001","polluted Label(Activity)","prepare drinks"
3224,"Bring drinks_WFXAVjfC_Barman-000003","2024-09-24 00:05:42.773","Barman-000003","polluted Label(Activity)","Bring drinks"
3224,"Review drinks","2024-09-24 00:07:54.887","Waiter-000001","","Review drinks"
3224,"prepare drinks_BfNnvAjm_Barman-000001","2024-09-24 00:07:57.730","Barman-000001","polluted Label(Activity)","prepare drinks"
3224,"Bring drinks_oydStsXT_Barman-000003","2024-09-24 00:08:52.518","Barman-000003","polluted Label(Activity)","Bring drinks"
3224,"Review drinks","2024-09-24 00:11:02.108","Waiter-000003","","Review drinks"
3224,"prepare drinks_WHyzhJjH_Barman-000001","2024-09-24 00:12:20.197","Barman-000001","polluted Label(Activity)","prepare drinks"
3224,"Bring drinks","2024-09-24 00:12:22.805","Barman-000003","","Bring drinks"
3224,"Review drinks","2024-09-24 00:18:21.173","Waiter-000001","","Review drinks"
3224,"Prepare main course_JuFHJqjX_Cook-000003","2024-10-01 19:38:50.803","Cook-000003","polluted Label(Activity)","Prepare main course"
3224,"Signal food complete_vWtbmSJu_Cook-000002","2024-10-08 22:12:06.036","Cook-000002","polluted Label(Activity)","Signal food complete"
3224,"Bring food","2024-10-08 22:16:44.329","Cook helper-000003","","Bring food"
3224,"Deliver to customer","2024-10-08 22:21:55.756","Waiter-000004","","Deliver to customer"
3224,"EVENT 8 END_PAFIIKAj_nan","2024-10-08 22:23:44.507","","polluted Label(Activity)","EVENT 8 END"
3225,"Take order","2024-09-24 00:15:00.000","Waiter-000002","","Take order"
3225,"start_WYxgqoox_nan","2024-09-24 00:15:00.000","","polluted Label(Activity)","start"
3225,"Review order_rtQNVTkv_Waiter-000004","2024-09-24 00:16:03.175","Waiter-000004","polluted Label(Activity)","Review order"
3225,"prepare drinks","2024-09-24 00:16:31.792","Barman-000001","","prepare drinks"
3225,"Bring drinks_ZvoJQKFb_Barman-000003","2024-09-24 00:19:30.765","Barman-000003","polluted Label(Activity)","Bring drinks"
3225,"Review drinks","2024-09-24 00:20:22.706","Waiter-000003","","Review drinks"
3225,"Prepare main course","2024-10-01 19:58:43.781","Cook-000001","","Prepare main course"
3225,"Signal food complete","2024-10-08 22:22:34.459","Cook-000002","","Signal food complete"
3225,"Bring food","2024-10-08 22:43:19.196","Cook helper-000001","","Bring food"
3225,"Deliver to customer","2024-10-08 22:51:52.418","Waiter-000003","","Deliver to customer"
3225,"EVENT 8 END","2024-10-08 22:52:21.730","","","EVENT 8 END"
3226,"Take order_QiqhKpaJ_Waiter-000001","2024-09-24 00:30:00.000","Waiter-000001","polluted Label(Activity)","Take order"
3226,"start_PpvRaSDN_nan","2024-09-24 00:30:00.000","","polluted Label(Activity)","start"
3226,"Review order_biLrZMYe_Waiter-000005","2024-09-24 00:32:01.403","Waiter-000005","polluted Label(Activity)","Review order"
3226,"prepare drinks_xZJkPNdG_Barman-000001","2024-09-24 00:33:28.051","Barman-000001","polluted Label(Activity)","prepare drinks"
3226,"Bring drinks","2024-09-24 00:37:10.670","Barman-000003","","Bring drinks"
3226,"Review drinks","2024-09-24 00:42:27.789","Waiter-000002","","Review drinks"
3226,"prepare drinks","2024-09-24 00:42:35.940","Barman-000002","","prepare drinks"
3226,"Bring drinks","2024-09-24 00:58:03.701","Barman-000003","","Bring drinks"
3226,"Review drinks","2024-09-24 00:59:57.077","Waiter-000003","","Review drinks"
3226,"prepare drinks_QzqQJHhZ_Barman-000002","2024-09-24 01:01:29.330","Barman-000002","polluted Label(Activity)","prepare drinks"
