Case,Activity,Timestamp,Resource,Event,label
7062666,phase decision taken,2014-06-30 07:00:08,560950,40513,form-based (orig=2014-06-30 07:00:11) ; form-based (orig=2014-06-30 07:00:10)
7062666,register objection and appeal periods,2014-06-30 07:00:10,560950,40504,form-based (orig=2014-06-30 07:00:12)
7062666,set decision status,2014-06-30 07:00:13,560950,40512,
7062666,submit decision,2014-06-30 07:00:14,560950,40503,
7062666,suspension ground applicable,2014-06-30 07:00:15,560950,40500,
7062666,transcript decision environmental permit to stakeholders,2014-06-30 07:00:16,560872,40511,
7062666,updated plan after perspective,2014-06-30 07:00:17,560950,40499,
7062666,set decision phase decision permitting decided,2014-06-30 07:00:17,560950,40516,form-based (orig=2014-07-01 07:00:01)
7062666,enter senddate decision environmental permit,2014-06-30 07:00:17,560872,40519,form-based (orig=2014-07-07 07:00:01)
7062666,start decision phase decision permitting sent,2014-07-07 07:00:02,560872,40520,
7062666,set decision phase inspection of decision permitting,2014-07-10 07:00:01,560872,40521,
7062666,set phase: phase permitting irrevocable,2014-08-22 07:00:01,560950,40524,
7062666,phase archived case,2014-09-18 07:00:01,560950,40527,
7062666,phase case handled,2014-09-18 07:00:01,560950,40529,form-based (orig=2014-09-18 07:00:02)
7062666,phase decision irrevocable,2014-09-18 07:00:01,560950,40526,form-based (orig=2014-09-18 07:00:03)
7062666,read publication date field,2014-09-18 07:00:04,560950,40528,
7062666,stop all running subcases 2b,2014-09-18 07:00:05,560950,40530,
7071988,register submission date request,2013-03-21 08:00:04,560912,40531,
7071988,phase application received,2013-03-26 21:16:57,560912,40533,
7071988,send confirmation receipt,2013-03-26 21:16:57,560912,40536,form-based (orig=2013-03-26 21:18:30)
7071988,regular procedure without MER,2013-03-26 21:16:57,560912,40538,form-based (orig=2013-03-26 21:19:01) ; form-based (orig=2013-03-26 21:18:30)
7071988,start WABOprocedure,2013-03-26 21:18:30,560912,40539,form-based (orig=2013-03-26 21:19:02) ; form-based (orig=2013-03-26 21:18:30)
7071988,create subcases completeness,2013-03-26 21:18:30,3273854,40544,form-based (orig=2013-05-14 07:00:21)
7071988,enter senddate decision suspension,2013-03-26 21:18:30,3273854,40552,form-based (orig=2013-05-14 07:00:22)
7071988,investigate BAG objects,2013-03-26 21:18:30,3273854,40553,form-based (orig=2013-05-14 07:00:23)
7071988,phase asked additional information,2013-05-14 07:00:24,3273854,40548,
7071988,procedure change,2013-05-14 07:00:25,3273854,40545,
7071988,request complete,2013-05-14 07:00:26,3273854,40546,
7071988,retrieve missing data,2013-05-14 07:00:27,3273854,40550,
7071988,set decision phase suspension decided,2013-05-14 07:00:27,3273854,40549,form-based (orig=2013-05-14 07:00:28)
7071988,set decision phase suspension sent,2013-05-14 07:00:27,3273854,40551,form-based (orig=2013-05-14 07:00:29)
7071988,term for supplying missing data,2013-05-14 07:00:30,3273854,40547,
7071988,set decision phase: suspension cancelled,2013-08-01 07:00:01,3273854,40555,
7071988,article 33 applies,2013-08-05 07:00:01,3273854,40569,
7071988,article 34  WABO applies,2013-08-05 07:00:02,3273854,40565,
7071988,article 35 applies,2013-08-05 07:00:03,3273854,40570,
7071988,ask stakeholders views,2013-08-05 07:00:03,3273854,40567,form-based (orig=2013-08-05 07:00:04)
7071988,assessment of content completed,2013-08-05 07:00:03,3273854,40587,form-based (orig=2013-08-05 07:00:05)
7071988,by law,2013-08-05 07:00:06,3273854,40574,
7071988,completed subcases content,2013-08-05 07:00:07,3273854,40583,
7071988,creating decision suspension art. 33 WABO,2013-08-05 07:00:08,3273854,40591,
7071988,creating environmental permit decision,2013-08-05 07:00:09,3273854,40576,
7071988,decision date prior to decision,2013-08-05 07:00:10,3273854,40575,
7071988,enter date decision suspension,2013-08-05 07:00:11,3273854,40571,
7071988,enter enddate of suspension,2013-08-05 07:00:12,3273854,40573,
7071988,enter receipt of additional data,2013-08-05 07:00:13,3273854,40558,
7071988,enter senddate decision suspension,2013-08-05 07:00:13,3273854,40589,form-based (orig=2013-08-05 07:00:14)
7071988,grounds for refusal,2013-08-05 07:00:13,3273854,40566,form-based (orig=2013-08-05 07:00:15) ; form-based (orig=2013-08-05 07:00:13)
7071988,phase additional information received,2013-08-05 07:00:13,3273854,40580,form-based (orig=2013-08-05 07:00:16) ; form-based (orig=2013-08-05 07:00:15)
7071988,phase advice known,2013-08-05 07:00:15,3273854,40579,form-based (orig=2013-08-05 07:00:17) ; form-based (orig=2013-08-05 07:00:15)
7071988,phase application receptive,2013-08-05 07:00:15,3273854,40586,form-based (orig=2013-08-05 07:00:18)
7071988,phase decision suspended,2013-08-05 07:00:18,3273854,40590,form-based (orig=2013-08-05 07:00:19)
7071988,phase procedure resumed,2013-08-05 07:00:18,3273854,40578,form-based (orig=2013-08-05 07:00:20) ; form-based (orig=2013-08-05 07:00:18)
7071988,procedure change,2013-08-05 07:00:18,3273854,40564,form-based (orig=2013-08-05 07:00:21)
7071988,procedure change after completeness,2013-08-05 07:00:21,3273854,40562,form-based (orig=2013-08-05 07:00:22)
7071988,receive additional information,2013-08-05 07:00:21,3273854,40557,form-based (orig=2013-08-05 07:00:23) ; form-based (orig=2013-08-05 07:00:21)
7071988,refusal after suspension,2013-08-05 07:00:21,3273854,40572,form-based (orig=2013-08-05 07:00:24)
7071988,request complete,2013-08-05 07:00:25,3273854,40561,
7071988,send confirmation receipt additional data,2013-08-05 07:00:26,3273854,40559,
7071988,send decision suspension,2013-08-05 07:00:27,3273854,40582,
7071988,send letter in progress,2013-08-05 07:00:28,3273854,40563,
7071988,set decision status,2013-08-05 07:00:29,3273854,40584,
7071988,set decision status,2013-08-05 07:00:29,3273854,40585,form-based (orig=2013-08-05 07:00:30)
7071988,subcase art. 33 WABO completed,2013-08-05 07:00:29,3273854,40577,form-based (orig=2013-08-05 07:00:31)
7071988,suspension ground applicable,2013-08-05 07:00:32,3273854,40568,
7071988,treat subcase suspension art. 33 WABO,2013-08-05 07:00:32,3273854,40588,form-based (orig=2013-08-05 07:00:33)
7071988,treat subcases content,2013-08-05 07:00:32,3273854,40581,form-based (orig=2013-08-05 07:00:34)
7071988,create publication document,2013-08-05 07:00:34,560890,40595,form-based (orig=2013-08-06 07:00:12)
7071988,creating cover letter decision,2013-08-05 07:00:34,560890,40594,form-based (orig=2013-08-06 07:00:13)
7071988,enter senddate decision environmental permit,2013-08-05 07:00:34,560890,40596,form-based (orig=2013-08-06 07:00:14)
7071988,generating decision environmental permit,2013-08-05 07:00:34,560890,40602,form-based (orig=2013-08-06 07:00:15) ; form-based (orig=2013-08-05 07:00:34)
7071988,phase decision ready,2013-08-05 07:00:34,560890,40601,form-based (orig=2013-08-06 07:00:16)
7071988,phase decision sent,2013-08-06 07:00:16,560890,40599,form-based (orig=2013-08-06 07:00:17)
7071988,phase decision taken,2013-08-06 07:00:16,560890,40597,form-based (orig=2013-08-06 07:00:18)
7071988,register objection and appeal periods,2013-08-06 07:00:19,560890,40593,
7071988,set decision phase decision permitting decided,2013-08-06 07:00:19,560890,40598,form-based (orig=2013-08-06 07:00:20)
7071988,start decision phase decision permitting sent,2013-08-06 07:00:19,560890,40600,form-based (orig=2013-08-06 07:00:21) ; form-based (orig=2013-08-06 07:00:19)
7071988,submit decision,2013-08-06 07:00:19,560890,40592,form-based (orig=2013-08-06 07:00:22)
7071988,transcript decision environmental permit to stakeholders,2013-08-06 07:00:23,560890,40603,
7071988,enter senddate decision environmental permit,2013-08-06 16:14:22,560890,40606,
7073603,register submission date request,2013-03-21 08:00:05,560925,40607,
7073603,regular procedure without MER,2013-03-26 20:04:23,560925,40614,
7073603,start WABOprocedure,2013-03-26 20:04:23,560925,40615,form-based (orig=2013-03-26 20:04:24)
7073603,article 34  WABO applies,2013-03-26 20:04:23,2670601,40624,form-based (orig=2013-10-15 07:00:54)
7073603,ask stakeholders views,2013-03-26 20:04:23,2670601,40626,form-based (orig=2013-10-15 07:00:55)
7073603,assessment of content completed,2013-03-26 20:04:23,2670601,40635,form-based (orig=2013-10-15 07:00:56)
7073603,by law,2013-10-15 07:00:57,2670601,40629,
7073603,completed subcases content,2013-10-15 07:00:57,2670601,40633,form-based (orig=2013-10-15 07:00:58)
7073603,coordination of application,2013-10-15 07:00:57,2670601,40628,form-based (orig=2013-10-15 07:00:59)
7073603,create subcases completeness,2013-10-15 07:00:59,2670601,40618,form-based (orig=2013-10-15 07:01:00)
7073603,creating environmental permit decision,2013-10-15 07:00:59,2670601,40631,form-based (orig=2013-10-15 07:01:01)
7073603,decision date prior to decision,2013-10-15 07:01:02,2670601,40630,
7073603,grounds for refusal,2013-10-15 07:01:03,2670601,40625,
7073603,phase advice known,2013-10-15 07:01:04,2670601,40632,
7073603,phase application receptive,2013-10-15 07:01:05,2670601,40637,
7073603,procedure change,2013-10-15 07:01:06,2670601,40619,
7073603,procedure change,2013-10-15 07:01:06,2670601,40623,form-based (orig=2013-10-15 07:01:07)
7073603,procedure change after completeness,2013-10-15 07:01:06,2670601,40621,form-based (orig=2013-10-15 07:01:08)
7073603,request complete,2013-10-15 07:01:09,2670601,40620,
7073603,send letter in progress,2013-10-15 07:01:09,2670601,40622,form-based (orig=2013-10-15 07:01:10)
7073603,set decision status,2013-10-15 07:01:09,2670601,40634,form-based (orig=2013-10-15 07:01:11)
7073603,suspension ground applicable,2013-10-15 07:01:12,2670601,40627,
7073603,treat subcases content,2013-10-15 07:01:13,2670601,40636,
7073603,phase decision ready,2013-10-16 07:00:01,2670601,40639,
7073603,submit decision,2013-10-16 07:00:02,2670601,40638,
7073603,creating cover letter decision,2013-10-21 07:00:01,560890,40642,
7073603,enter senddate decision environmental permit,2013-10-21 07:00:02,560890,40644,
7073603,phase decision sent,2013-10-21 07:00:03,560890,40647,
7073603,phase decision taken,2013-10-21 07:00:04,560890,40645,
7073603,register objection and appeal periods,2013-10-21 07:00:05,560890,40641,
7073603,transcript decision environmental permit to stakeholders,2013-10-21 07:00:06,560890,40646,
7073603,enter senddate decision,2013-10-22 07:00:02,560890,40648,
7073603,record date of decision environmental permit,2013-10-22 07:00:03,560890,40649,
7073603,set decision phase decision permitting decided,2013-10-22 07:00:04,560890,40650,
7073603,enter senddate decision environmental permit,2013-10-22 07:00:04,560890,40651,form-based (orig=2013-10-28 08:00:03)
7073603,start decision phase decision permitting sent,2013-10-22 07:00:04,560890,40652,form-based (orig=2013-10-28 08:00:04)
7076150,register submission date request,2013-03-21 08:00:06,560912,40653,
7076150,phase application received,2013-03-21 08:00:06,560912,40655,form-based (orig=2013-03-26 22:15:45)
7076150,send confirmation receipt,2013-03-21 08:00:06,560912,40656,form-based (orig=2013-03-26 22:15:46)
7076150,send confirmation receipt,2013-03-26 22:17:32,560912,40657,
7076150,regular procedure without MER,2013-03-26 22:17:37,560912,40660,
7076150,start WABOprocedure,2013-03-26 22:17:38,560912,40661,
7076150,create subcases completeness,2013-05-06 07:01:14,2670601,40664,
7076150,phase asked additional information,2013-05-06 07:01:15,2670601,40668,
7076150,procedure change,2013-05-06 07:01:15,2670601,40665,form-based (orig=2013-05-06 07:01:16)
7076150,request complete,2013-05-06 07:01:15,2670601,40666,form-based (orig=2013-05-06 07:01:17) ; form-based (orig=2013-05-06 07:01:15)
7076150,retrieve missing data,2013-05-06 07:01:15,2670601,40669,form-based (orig=2013-05-06 07:01:18)
7076150,term for supplying missing data,2013-05-06 07:01:18,2670601,40667,form-based (orig=2013-05-06 07:01:19)
7076150,enter receipt of additional data,2013-05-06 07:01:18,560872,40672,form-based (orig=2013-05-16 07:00:04)
7076150,phase additional information received,2013-05-06 07:01:18,560872,40674,form-based (orig=2013-05-16 07:00:05)
7076150,receive additional information,2013-05-06 07:01:18,560872,40671,form-based (orig=2013-05-16 07:00:06)
7076150,send confirmation receipt additional data,2013-05-16 07:00:07,560872,40673,
7076150,MER present in supplement,2013-05-21 07:00:43,2670601,40675,
7076150,article 34  WABO applies,2013-05-21 07:00:44,2670601,40680,
7076150,ask stakeholders views,2013-05-21 07:00:44,2670601,40682,form-based (orig=2013-05-21 07:00:45)
7076150,assessment of content completed,2013-05-21 07:00:44,2670601,40690,form-based (orig=2013-05-21 07:00:46)
7076150,by law,2013-05-21 07:00:44,2670601,40685,form-based (orig=2013-05-21 07:00:47)
7076150,completed subcases content,2013-05-21 07:00:44,2670601,40700,form-based (orig=2013-05-21 07:00:48)
7076150,coordination of application,2013-05-21 07:00:49,2670601,40684,
7076150,create publication document,2013-05-21 07:00:49,560890,40689,form-based (orig=2013-05-21 07:00:50)
7076150,creating cover letter decision,2013-05-21 07:00:49,560890,40688,form-based (orig=2013-05-21 07:00:51)
7076150,creating environmental permit decision,2013-05-21 07:00:52,2670601,40698,
7076150,decision date prior to decision,2013-05-21 07:00:53,2670601,40686,
7076150,enter senddate decision environmental permit,2013-05-21 07:00:53,560890,40697,form-based (orig=2013-05-21 07:00:54)
7076150,generating decision environmental permit,2013-05-21 07:00:53,2670601,40701,form-based (orig=2013-05-21 07:00:55)
7076150,grounds for refusal,2013-05-21 07:00:56,2670601,40681,
7076150,phase advice known,2013-05-21 07:00:56,2670601,40695,form-based (orig=2013-05-21 07:00:57)
7076150,phase application receptive,2013-05-21 07:00:56,2670601,40691,form-based (orig=2013-05-21 07:00:58)
7076150,phase decision sent,2013-05-21 07:00:56,560890,40699,form-based (orig=2013-05-21 07:00:59)
7076150,phase decision taken,2013-05-21 07:00:56,2670601,40692,form-based (orig=2013-05-21 07:01:00)
7076150,procedure change,2013-05-21 07:01:01,2670601,40679,
7076150,procedure change after completeness,2013-05-21 07:01:02,2670601,40677,
7076150,register objection and appeal periods,2013-05-21 07:01:03,2670601,40687,
7076150,request complete,2013-05-21 07:01:04,2670601,40676,
7076150,send letter in progress,2013-05-21 07:01:05,2670601,40678,
7076150,set decision phase decision permitting decided,2013-05-21 07:01:06,2670601,40693,
7076150,set decision status,2013-05-21 07:01:06,2670601,40702,form-based (orig=2013-05-21 07:01:07)
7076150,start decision phase decision permitting sent,2013-05-21 07:01:06,560890,40694,form-based (orig=2013-05-21 07:01:08)
7076150,suspension ground applicable,2013-05-21 07:01:09,2670601,40683,
7076150,transcript decision environmental permit to stakeholders,2013-05-21 07:01:09,560890,40696,form-based (orig=2013-05-21 07:01:10)
7076150,treat subcases content,2013-05-21 07:01:09,2670601,40703,form-based (orig=2013-05-21 07:01:11)
7076150,enter senddate decision environmental permit,2013-05-21 21:33:37,560890,40706,
7077803,register submission date request,2013-03-21 08:00:07,560912,40707,
7077803,phase application received,2013-03-21 08:00:07,560912,40709,form-based (orig=2013-03-26 23:18:20)
7077803,send confirmation receipt,2013-03-21 08:00:07,560912,40712,form-based (orig=2013-03-26 23:20:33) ; form-based (orig=2013-03-26 23:18:20)
7077803,regular procedure without MER,2013-03-26 23:18:20,560912,40714,form-based (orig=2013-03-26 23:20:36)
7077803,start WABOprocedure,2013-03-26 23:20:36,560912,40715,form-based (orig=2013-03-26 23:20:37)
7077803,create procedure confirmation,2013-03-26 23:20:36,3273854,40716,form-based (orig=2013-05-14 07:00:31)
7077803,create subcases completeness,2013-05-14 07:00:32,3273854,40717,
7077803,phase asked additional information,2013-05-14 07:00:33,3273854,40721,
7077803,procedure change,2013-05-14 07:00:34,3273854,40718,
7077803,request complete,2013-05-14 07:00:35,3273854,40719,
7077803,retrieve missing data,2013-05-14 07:00:35,3273854,40722,form-based (orig=2013-05-14 07:00:36)
7077803,term for supplying missing data,2013-05-14 07:00:35,3273854,40720,form-based (orig=2013-05-14 07:00:37)
7077803,enter receipt of additional data,2013-06-14 07:00:01,3273854,40725,
7077803,phase additional information received,2013-06-14 07:00:02,3273854,40731,
7077803,phase application receptive,2013-06-14 07:00:03,3273854,40732,
7077803,procedure change after completeness,2013-06-14 07:00:04,3273854,40729,
7077803,receive additional information,2013-06-14 07:00:05,3273854,40724,
7077803,request complete,2013-06-14 07:00:06,3273854,40728,
7077803,send confirmation receipt additional data,2013-06-14 07:00:07,3273854,40726,
7077803,send letter in progress,2013-06-14 07:00:07,3273854,40730,form-based (orig=2013-06-14 07:00:08)
7077803,article 34  WABO applies,2013-06-14 07:00:07,3273854,40734,form-based (orig=2013-06-25 07:00:01)
7077803,ask stakeholders views,2013-06-25 07:00:02,3273854,40736,
7077803,assessment of content completed,2013-06-25 07:00:03,3273854,40752,
7077803,by law,2013-06-25 07:00:03,3273854,40739,form-based (orig=2013-06-25 07:00:04)
7077803,completed subcases content,2013-06-25 07:00:03,3273854,40756,form-based (orig=2013-06-25 07:00:05)
7077803,coordination of application,2013-06-25 07:00:06,3273854,40738,
7077803,create publication document,2013-06-25 07:00:06,560890,40744,form-based (orig=2013-06-25 07:00:07)
7077803,creating cover letter decision,2013-06-25 07:00:06,560890,40743,form-based (orig=2013-06-25 07:00:08)
7077803,creating environmental permit decision,2013-06-25 07:00:09,3273854,40753,
7077803,decision date prior to decision,2013-06-25 07:00:10,3273854,40740,
7077803,enter senddate decision environmental permit,2013-06-25 07:00:11,560890,40747,
7077803,generating decision environmental permit,2013-06-25 07:00:12,560890,40755,
7077803,grounds for refusal,2013-06-25 07:00:13,3273854,40735,
7077803,phase advice known,2013-06-25 07:00:13,3273854,40750,form-based (orig=2013-06-25 07:00:14)
7077803,phase decision ready,2013-06-25 07:00:13,560890,40749,form-based (orig=2013-06-25 07:00:15)
7077803,phase decision sent,2013-06-25 07:00:16,560890,40757,
7077803,phase decision taken,2013-06-25 07:00:17,560890,40751,
7077803,procedure change,2013-06-25 07:00:18,3273854,40733,
7077803,register objection and appeal periods,2013-06-25 07:00:18,560890,40742,form-based (orig=2013-06-25 07:00:19)
7077803,set decision phase decision permitting decided,2013-06-25 07:00:18,560890,40758,form-based (orig=2013-06-25 07:00:20)
7077803,set decision status,2013-06-25 07:00:21,3273854,40748,
7077803,start decision phase decision permitting sent,2013-06-25 07:00:22,560890,40746,
7077803,submit decision,2013-06-25 07:00:23,560890,40741,
7077803,suspension ground applicable,2013-06-25 07:00:24,3273854,40737,
7077803,transcript decision environmental permit to stakeholders,2013-06-25 07:00:24,560890,40754,form-based (orig=2013-06-25 07:00:25)
7077803,treat subcases content,2013-06-25 07:00:24,3273854,40745,form-based (orig=2013-06-25 07:00:26) ; form-based (orig=2013-06-25 07:00:24)
7077803,enter senddate decision environmental permit,2013-06-25 07:00:24,560890,40761,form-based (orig=2013-06-25 20:36:56)
7079364,register submission date request,2013-03-21 08:00:08,560912,40762,
7079364,phase application received,2013-03-28 20:56:27,560912,40764,
7079364,send confirmation receipt,2013-03-28 20:56:59,560912,40766,
7079364,regular procedure without MER,2013-03-28 20:57:02,560912,40769,
7079364,start WABOprocedure,2013-03-28 20:57:03,560912,40770,
7079364,enter senddate retrieve missing data,2013-03-28 20:57:03,2670601,40775,form-based (orig=2013-06-26 07:00:23)
7079364,create subcases completeness,2013-03-28 20:57:03,2670601,40776,form-based (orig=2013-07-12 07:00:01)
7079364,enter receipt of additional data,2013-07-12 07:00:02,2670601,40781,
7079364,phase additional information received,2013-07-12 07:00:03,2670601,40784,
7079364,phase asked additional information,2013-07-12 07:00:04,2670601,40785,
7079364,procedure change,2013-07-12 07:00:05,2670601,40777,
7079364,receive additional information,2013-07-12 07:00:06,2670601,40780,
7079364,request complete,2013-07-12 07:00:07,2670601,40778,
7079364,retrieve missing data,2013-07-12 07:00:08,2670601,40786,
7079364,send confirmation receipt additional data,2013-07-12 07:00:09,2670601,40782,
7079364,term for supplying missing data,2013-07-12 07:00:09,2670601,40779,form-based (orig=2013-07-12 07:00:10)
7079364,ask stakeholders views,2013-07-12 07:00:09,2670601,40794,form-based (orig=2013-11-12 08:00:01)
7079364,assessment of content completed,2013-11-12 08:00:02,2670601,40805,
7079364,by law,2013-11-12 08:00:03,2670601,40795,
7079364,completed subcases content,2013-11-12 08:00:04,2670601,40806,
7079364,creating environmental permit decision,2013-11-12 08:00:04,2670601,40801,form-based (orig=2013-11-12 08:00:05)
7079364,decision date prior to decision,2013-11-12 08:00:04,2670601,40796,form-based (orig=2013-11-12 08:00:06)
7079364,enter senddate decision environmental permit,2013-11-12 08:00:07,560890,40799,
7079364,grounds for refusal,2013-11-12 08:00:08,2670601,40792,
7079364,phase advice known,2013-11-12 08:00:09,2670601,40797,
7079364,phase application receptive,2013-11-12 08:00:10,2670601,40798,
7079364,procedure change,2013-11-12 08:00:11,2670601,40790,
7079364,procedure change after completeness,2013-11-12 08:00:11,2670601,40788,form-based (orig=2013-11-12 08:00:12)
7079364,request complete,2013-11-12 08:00:11,2670601,40787,form-based (orig=2013-11-12 08:00:13)
7079364,send letter in progress,2013-11-12 08:00:14,2670601,40789,
7079364,set decision phase decision permitting decided,2013-11-12 08:00:15,2670601,40800,
7079364,set decision status,2013-11-12 08:00:16,2670601,40803,
7079364,start decision phase decision permitting sent,2013-11-12 08:00:17,560890,40804,
7079364,treat subcases content,2013-11-12 08:00:18,2670601,40802,
7079364,updated plan after review,2013-11-12 08:00:19,2670601,40793,
7079364,creating cover letter decision,2013-11-18 08:00:13,560890,40809,
7079364,enter senddate decision environmental permit,2013-11-18 08:00:14,560890,40810,
7079364,generating decision environmental permit,2013-11-18 08:00:15,560890,40812,
7079364,phase decision sent,2013-11-18 08:00:15,560890,40811,form-based (orig=2013-11-18 08:00:16)
7079364,phase decision taken,2013-11-18 08:00:15,560890,40813,form-based (orig=2013-11-18 08:00:17)
7079364,register objection and appeal periods,2013-11-18 08:00:18,560890,40808,
7079364,appeal logded,2014-10-29 08:00:01,11744364,40817,
7079364,appeal subcase completed,2014-10-29 08:00:02,11744364,40831,
7079364,appealed to higher court,2014-10-29 08:00:03,11744364,40820,
7079364,contested decision affected,2014-10-29 08:00:03,11744364,40821,form-based (orig=2014-10-29 08:00:04)
7079364,create monitoring case,2014-10-29 08:00:03,11744364,40830,form-based (orig=2014-10-29 08:00:05) ; form-based (orig=2014-10-29 08:00:03)
7079364,create publication document,2014-10-29 08:00:03,11744364,40814,form-based (orig=2014-10-29 08:00:06)
7079364,creating environmental permit decision,2014-10-29 08:00:07,11744364,40827,
7079364,decision date prior to decision,2014-10-29 08:00:07,11744364,40824,form-based (orig=2014-10-29 08:00:08)
7079364,injunction made ??by court,2014-10-29 08:00:07,11744364,40822,form-based (orig=2014-10-29 08:00:09)
7079364,new decision or reassessment,2014-10-29 08:00:10,11744364,40823,
7079364,objection lodged against decision,2014-10-29 08:00:11,11744364,40815,
7079364,objections and preliminary injunction in system,2014-10-29 08:00:11,11744364,40816,form-based (orig=2014-10-29 08:00:12)
7079364,phase appeal lodged,2014-10-29 08:00:11,11744364,40832,form-based (orig=2014-10-29 08:00:13)
7079364,phase objection filed,2014-10-29 08:00:14,11744364,40825,
7079364,request for preliminary injunction received,2014-10-29 08:00:14,11744364,40819,form-based (orig=2014-10-29 08:00:15)
7079364,set decision status,2014-10-29 08:00:14,11744364,40826,form-based (orig=2014-10-29 08:00:16)
7079364,set phase decision revoked,2014-10-29 08:00:16,11744364,40829,form-based (orig=2014-10-29 08:00:17)
7079364,treat appeal subcase,2014-10-29 08:00:16,11744364,40828,form-based (orig=2014-10-29 08:00:18)
7079364,phase decision ready,2014-11-13 08:00:01,11744364,40835,
7079364,submit decision,2014-11-13 08:00:01,11744364,40834,form-based (orig=2014-11-13 08:00:02)
7079364,create publication document,2014-11-13 08:00:01,560912,40839,form-based (orig=2014-11-25 08:00:01)
7079364,creating cover letter decision,2014-11-25 08:00:02,560912,40838,
7079364,enter senddate decision environmental permit,2014-11-25 08:00:03,560912,40845,
7079364,phase decision sent,2014-11-25 08:00:03,560912,40840,form-based (orig=2014-11-25 08:00:04)
7079364,phase decision taken,2014-11-25 08:00:03,560912,40844,form-based (orig=2014-11-25 08:00:05)
7079364,record date of decision environmental permit,2014-11-25 08:00:05,560912,40843,form-based (orig=2014-11-25 08:00:06)
7079364,register objection and appeal periods,2014-11-25 08:00:05,560912,40837,form-based (orig=2014-11-25 08:00:07)
7079364,set decision phase decision permitting decided,2014-11-25 08:00:08,560912,40842,
7079364,transcript decision environmental permit to stakeholders,2014-11-25 08:00:09,560912,40841,
7079364,enter senddate decision environmental permit,2014-11-25 08:00:09,560912,40847,form-based (orig=2014-11-26 08:00:01)
7079364,start decision phase decision permitting sent,2014-11-25 08:00:09,560912,40849,form-based (orig=2014-11-26 08:00:02)
7083564,register submission date request,2013-03-22 08:00:02,560912,40850,
7083564,regular procedure without MER,2013-03-27 17:24:29,560912,40857,
7083564,start WABOprocedure,2013-03-27 17:24:29,560912,40858,form-based (orig=2013-03-27 17:24:30)
7083564,article 34  WABO applies,2013-03-27 17:24:29,2670601,40869,form-based (orig=2013-05-08 07:00:28) ; form-based (orig=2013-03-27 17:24:29)
7083564,ask stakeholders views,2013-03-27 17:24:29,2670601,40871,form-based (orig=2013-05-08 07:00:29)
7083564,assessment of content completed,2013-05-08 07:00:30,2670601,40881,
7083564,by law,2013-05-08 07:00:30,2670601,40874,form-based (orig=2013-05-08 07:00:31)
7083564,completed subcases content,2013-05-08 07:00:30,2670601,40884,form-based (orig=2013-05-08 07:00:32) ; form-based (orig=2013-05-08 07:00:30)
7083564,coordination of application,2013-05-08 07:00:30,2670601,40873,form-based (orig=2013-05-08 07:00:33)
7083564,create subcases completeness,2013-05-08 07:00:33,2670601,40863,form-based (orig=2013-05-08 07:00:34)
7083564,create subcases present decision,2013-05-08 07:00:33,2670601,40877,form-based (orig=2013-05-08 07:00:35)
7083564,creating environmental permit decision,2013-05-08 07:00:33,2670601,40888,form-based (orig=2013-05-08 07:00:36)
7083564,decision date prior to decision,2013-05-08 07:00:33,2670601,40875,form-based (orig=2013-05-08 07:00:37) ; form-based (orig=2013-05-08 07:00:33)
7083564,enrich decision,2013-05-08 07:00:33,2670601,40878,form-based (orig=2013-05-08 07:00:38)
7083564,generating decision environmental permit,2013-05-08 07:00:39,2670601,40883,
7083564,grounds for refusal,2013-05-08 07:00:39,2670601,40870,form-based (orig=2013-05-08 07:00:40)
7083564,phase advice known,2013-05-08 07:00:39,2670601,40886,form-based (orig=2013-05-08 07:00:41) ; form-based (orig=2013-05-08 07:00:40)
7083564,phase application receptive,2013-05-08 07:00:40,2670601,40882,form-based (orig=2013-05-08 07:00:42) ; form-based (orig=2013-05-08 07:00:40)
7083564,phase concept decision ready,2013-05-08 07:00:40,2670601,40880,form-based (orig=2013-05-08 07:00:43)
7083564,phase decision ready,2013-05-08 07:00:43,2670601,40887,form-based (orig=2013-05-08 07:00:44)
7083564,procedure change,2013-05-08 07:00:43,2670601,40864,form-based (orig=2013-05-08 07:00:45) ; form-based (orig=2013-05-08 07:00:43)
7083564,procedure change,2013-05-08 07:00:43,2670601,40868,form-based (orig=2013-05-08 07:00:46) ; form-based (orig=2013-05-08 07:00:43)
7083564,procedure change after completeness,2013-05-08 07:00:43,2670601,40866,form-based (orig=2013-05-08 07:00:47)
7083564,request complete,2013-05-08 07:00:43,2670601,40865,form-based (orig=2013-05-08 07:00:48)
7083564,send letter in progress,2013-05-08 07:00:43,2670601,40867,form-based (orig=2013-05-08 07:00:49)
7083564,set decision status,2013-05-08 07:00:43,2670601,40885,form-based (orig=2013-05-08 07:00:50)
7083564,submit decision,2013-05-08 07:00:43,2670601,40876,form-based (orig=2013-05-08 07:00:51)
7083564,suspension ground applicable,2013-05-08 07:00:52,2670601,40872,
7083564,treat subcases content,2013-05-08 07:00:53,2670601,40879,
7083564,create publication document,2013-05-13 07:00:27,560890,40891,
7083564,creating cover letter decision,2013-05-13 07:00:28,560890,40890,
7083564,enter senddate decision environmental permit,2013-05-13 07:00:28,560890,40895,form-based (orig=2013-05-13 07:00:29)
7083564,phase decision sent,2013-05-13 07:00:28,560890,40897,form-based (orig=2013-05-13 07:00:30)
7083564,phase decision taken,2013-05-13 07:00:31,560890,40896,
